subscription_id,customer_id,plan_id,start_date,end_date,status,billing_cycle
5003,4995,2,2025-02-19,,Active,Monthly
5004,4996,2,2026-06-05,,Active,Monthly
5005,4997,1,2024-08-16,,Active,Monthly
5006,4998,1,2026-01-23,,Active,Monthly
5007,4999,1,2026-03-24,,Active,Monthly
5008,4999,1,2026-10-12,,Active,Annual
5009,5000,2,2023-08-29,,Active,Monthly
5010,5001,1,2023-08-01,,Paused,Monthly
5011,5002,2,2022-12-24,2023-09-29,Churned,Monthly
5012,5003,2,2026-12-23,2027-01-31,Churned,Monthly
5013,5004,1,2024-02-29,,Active,Monthly
5014,5005,1,2026-07-07,,Active,Monthly
5015,5006,1,2025-05-22,,Active,Annual
5016,5007,2,2026-09-29,,Active,Monthly
5017,5007,1,2026-05-07,,Active,Monthly
5018,5008,2,2026-12-11,,Active,Monthly
5019,5009,1,2023-11-23,2024-08-30,Churned,Monthly
5020,5009,1,2024-07-04,,Active,Annual
5021,5010,2,2024-06-21,2024-10-11,Churned,Monthly
5022,5011,2,2024-06-11,2024-10-27,Churned,Annual
5023,5012,1,2023-12-04,,Active,Monthly
5024,5012,1,2023-09-29,,Active,Monthly
5025,5013,2,2023-10-22,2024-02-24,Churned,Annual
5026,5014,1,2025-12-20,,Active,Annual
5027,5015,1,2023-01-24,,Active,Monthly
5028,5015,3,2022-08-27,,Paused,Annual
5029,5016,1,2023-03-24,,Paused,Monthly
5030,5017,1,2024-10-01,,Active,Monthly
5031,5018,2,2024-07-27,,Paused,Monthly
5032,5018,1,2024-01-07,2024-08-25,Churned,Monthly
5033,5019,1,2023-02-08,,Paused,Monthly
5034,5020,1,2024-02-05,,Active,Annual
5035,5020,2,2024-04-07,,Active,Monthly
5036,5021,1,2024-08-09,,Active,Monthly
5037,5022,2,2025-10-12,2026-11-23,Churned,Monthly
5038,5022,1,2026-06-28,,Active,Annual
5039,5023,2,2023-01-10,,Active,Monthly
5040,5024,2,2024-11-08,,Active,Monthly
5041,5025,1,2023-10-06,,Active,Annual
5042,5026,1,2024-07-29,,Active,Monthly
5043,5027,1,2026-09-07,2027-11-21,Churned,Annual
5044,5028,2,2024-09-15,,Active,Monthly
5045,5029,2,2023-05-19,,Active,Monthly
5046,5030,1,2025-11-22,,Active,Monthly
5047,5031,1,2024-02-03,,Active,Annual
5048,5032,2,2023-11-15,,Active,Monthly
5049,5032,2,2024-06-22,2024-09-17,Churned,Monthly
5050,5033,2,2026-10-10,,Active,Monthly
5051,5034,1,2027-02-27,,Active,Monthly
5052,5035,2,2023-04-30,2024-05-17,Churned,Monthly
5053,5036,1,2023-08-09,,Active,Monthly
5054,5037,1,2024-02-29,,Active,Monthly
5055,5037,2,2024-09-01,,Active,Monthly
5056,5038,3,2023-04-11,,Active,Monthly
5057,5039,2,2025-11-21,,Active,Monthly
5058,5039,2,2025-08-09,,Active,Monthly
5059,5040,2,2024-05-31,2025-03-20,Churned,Monthly
5060,5040,1,2023-09-08,2024-10-28,Churned,Monthly
5061,5041,1,2024-04-04,2025-02-10,Churned,Monthly
5062,5042,2,2023-06-26,,Active,Monthly
5063,5043,1,2026-07-25,2026-11-11,Churned,Monthly
5064,5043,2,2026-04-29,,Active,Annual
5065,5044,1,2023-10-22,,Active,Monthly
5066,5045,2,2027-01-26,,Active,Annual
5067,5045,1,2026-11-03,,Active,Annual
5068,5046,1,2023-12-06,2024-11-21,Churned,Monthly
5069,5047,1,2023-12-03,2024-04-17,Churned,Monthly
5070,5048,2,2026-02-15,,Active,Monthly
5071,5048,1,2026-01-17,,Active,Monthly
5072,5049,1,2023-03-31,,Active,Monthly
5073,5050,1,2023-09-15,,Active,Monthly
5074,5050,2,2023-07-19,,Active,Annual
5075,5051,1,2024-05-08,,Active,Monthly
5076,5051,1,2024-09-26,,Active,Annual
5077,5052,1,2026-10-01,,Active,Monthly
5078,5053,2,2023-11-13,,Active,Annual
5079,5054,1,2024-09-22,2024-11-27,Churned,Monthly
5080,5055,2,2026-06-17,2027-05-19,Churned,Monthly
5081,5056,1,2025-12-31,,Active,Monthly
5082,5057,1,2026-05-08,,Active,Annual
5083,5058,1,2022-11-19,,Active,Monthly
5084,5059,2,2024-08-18,,Active,Monthly
5085,5060,2,2023-03-22,2023-11-05,Churned,Annual
5086,5061,1,2026-05-17,,Active,Monthly
5087,5062,1,2026-03-22,,Paused,Annual
5088,5063,1,2023-09-07,,Active,Monthly
5089,5064,1,2026-04-25,,Active,Annual
5090,5064,2,2025-10-26,,Active,Annual
5091,5065,1,2025-02-05,,Active,Monthly
5092,5065,1,2025-06-27,,Active,Monthly
5093,5066,1,2024-05-05,,Paused,Monthly
5094,5067,2,2025-08-16,,Active,Annual
5095,5067,1,2025-12-03,,Active,Annual
5096,5068,1,2025-02-26,2026-02-22,Churned,Monthly
5097,5069,1,2022-11-13,,Active,Monthly
5098,5070,1,2025-05-15,,Active,Monthly
5099,5071,2,2026-02-13,,Active,Annual
5100,5072,1,2025-02-26,,Active,Annual
5101,5073,2,2023-10-26,2024-11-06,Churned,Annual
5102,5074,1,2025-04-02,,Active,Annual
5103,5075,2,2026-07-02,,Active,Annual
5104,5076,1,2024-05-14,,Active,Monthly
5105,5077,1,2024-03-09,,Active,Monthly
5106,5078,1,2027-02-06,,Active,Annual
5107,5079,1,2023-10-31,,Active,Monthly
5108,5080,1,2023-03-19,,Active,Monthly
5109,5080,1,2023-01-29,,Active,Monthly
5110,5081,1,2026-06-19,,Active,Annual
5111,5082,1,2024-10-28,,Active,Annual
5112,5083,3,2026-11-13,,Active,Monthly
5113,5084,2,2025-12-02,,Active,Monthly
5114,5085,1,2024-02-24,,Active,Monthly
5115,5085,1,2023-12-24,,Active,Annual
5116,5086,1,2027-01-13,,Active,Monthly
5117,5087,1,2025-01-06,,Active,Monthly
5118,5088,3,2023-04-24,,Active,Monthly
5119,5088,1,2023-01-29,,Active,Monthly
5120,5089,1,2026-08-21,,Active,Monthly
5121,5090,1,2025-10-18,2026-02-15,Churned,Monthly
5122,5091,2,2025-10-24,2026-11-15,Churned,Monthly
5123,5092,2,2026-07-10,,Active,Annual
5124,5092,3,2026-08-02,,Active,Monthly
5125,5093,3,2025-07-17,2026-03-08,Churned,Annual
5126,5094,2,2025-05-12,,Active,Monthly
5127,5095,1,2024-04-18,,Active,Annual
5128,5096,1,2025-02-25,2026-06-15,Churned,Monthly
5129,5096,1,2025-03-16,2025-10-20,Churned,Annual
5130,5097,1,2025-09-03,,Active,Annual
5131,5097,1,2025-05-22,2026-08-11,Churned,Monthly
5132,5098,1,2025-10-30,,Active,Monthly
5133,5099,1,2023-07-03,,Active,Monthly
5134,5100,1,2023-06-01,,Active,Monthly
5135,5101,2,2025-11-07,,Active,Monthly
5136,5102,1,2023-10-28,,Active,Monthly
5137,5103,1,2024-01-15,2025-01-09,Churned,Annual
5138,5104,1,2024-08-09,,Active,Monthly
5139,5105,1,2023-09-01,2023-12-01,Churned,Monthly
5140,5106,2,2026-10-06,,Active,Monthly
5141,5107,2,2026-02-12,2026-09-15,Churned,Monthly
5142,5108,1,2024-05-15,,Active,Monthly
5143,5108,1,2024-01-21,,Active,Monthly
5144,5109,3,2024-09-24,,Active,Monthly
5145,5110,2,2023-04-17,2023-08-24,Churned,Monthly
5146,5111,2,2024-03-12,,Active,Monthly
5147,5112,2,2026-05-10,,Active,Monthly
5148,5113,1,2024-09-01,,Active,Monthly
5149,5113,1,2025-02-04,2025-10-12,Churned,Monthly
5150,5114,1,2024-02-29,,Active,Monthly
5151,5115,2,2026-06-17,,Active,Monthly
5152,5116,1,2024-11-15,,Active,Monthly
5153,5117,2,2025-12-10,2026-07-16,Churned,Annual
5154,5117,1,2025-08-24,,Active,Monthly
5155,5118,1,2022-09-16,,Active,Monthly
5156,5119,2,2025-04-11,2025-08-14,Churned,Monthly
5157,5120,1,2026-01-18,,Active,Monthly
5158,5121,3,2026-03-10,,Active,Annual
5159,5122,2,2026-06-03,,Active,Monthly
5160,5123,1,2026-09-06,,Active,Annual
5161,5124,1,2024-04-17,2024-08-26,Churned,Monthly
5162,5125,1,2025-04-17,,Active,Monthly
5163,5126,1,2023-08-07,,Paused,Annual
5164,5126,1,2024-04-03,2025-05-09,Churned,Annual
5165,5127,2,2026-07-05,,Active,Annual
5166,5128,1,2024-01-17,,Active,Monthly
5167,5129,3,2023-06-27,,Active,Monthly
5168,5130,1,2024-05-20,,Active,Monthly
5169,5131,1,2026-04-14,,Active,Monthly
5170,5132,2,2025-01-09,,Active,Monthly
5171,5133,1,2024-07-22,,Active,Annual
5172,5134,1,2024-01-30,2024-08-26,Churned,Monthly
5173,5135,3,2025-05-04,,Active,Monthly
5174,5135,2,2025-06-15,,Paused,Monthly
5175,5136,2,2025-11-22,,Active,Monthly
5176,5137,1,2022-12-29,,Active,Monthly
5177,5137,1,2022-10-28,2023-08-05,Churned,Monthly
5178,5138,2,2023-03-08,2024-03-02,Churned,Monthly
5179,5139,2,2026-02-12,,Active,Monthly
5180,5139,2,2026-04-17,,Active,Annual
5181,5140,3,2026-06-15,,Active,Monthly
5182,5141,2,2024-12-13,,Active,Monthly
5183,5142,1,2024-02-16,,Active,Monthly
5184,5143,3,2025-02-25,2025-07-15,Churned,Annual
5185,5143,1,2025-12-08,,Active,Annual
5186,5144,2,2023-09-01,,Active,Monthly
5187,5145,2,2026-11-02,,Active,Monthly
5188,5145,1,2027-03-19,,Active,Annual
5189,5146,1,2025-12-13,,Active,Monthly
5190,5147,1,2024-08-19,,Active,Monthly
5191,5148,1,2025-12-11,,Active,Monthly
5192,5148,2,2025-08-07,,Active,Monthly
5193,5149,2,2023-06-04,,Active,Monthly
5194,5150,1,2025-04-07,,Active,Monthly
5195,5150,1,2025-04-01,,Active,Annual
5196,5151,1,2025-06-27,,Paused,Monthly
5197,5152,1,2022-11-22,,Active,Monthly
5198,5153,3,2025-03-16,,Active,Monthly
5199,5153,2,2025-03-19,2026-05-19,Churned,Annual
5200,5154,2,2024-05-25,,Active,Monthly
5201,5155,1,2026-12-24,,Active,Monthly
5202,5156,2,2025-03-11,,Active,Monthly
5203,5157,3,2023-07-09,2024-01-18,Churned,Monthly
5204,5158,1,2024-07-06,,Active,Monthly
5205,5159,1,2023-11-20,2024-12-22,Churned,Monthly
5206,5160,1,2024-12-04,,Active,Annual
5207,5161,1,2026-08-06,,Active,Monthly
5208,5162,3,2026-08-21,,Active,Annual
5209,5163,1,2023-09-03,,Active,Annual
5210,5164,1,2026-02-24,,Paused,Monthly
5211,5164,2,2026-04-05,2026-07-30,Churned,Annual
5212,5165,2,2026-04-30,,Active,Annual
5213,5166,1,2025-08-25,2026-10-02,Churned,Monthly
5214,5166,1,2025-11-17,2026-05-23,Churned,Monthly
5215,5167,1,2023-06-24,,Active,Monthly
5216,5168,2,2026-02-01,,Active,Annual
5217,5169,2,2024-06-17,2025-04-10,Churned,Monthly
5218,5170,2,2023-12-18,2024-09-24,Churned,Monthly
5219,5171,3,2023-12-02,2024-11-04,Churned,Monthly
5220,5171,1,2023-11-08,2024-11-05,Churned,Annual
5221,5172,3,2022-12-05,,Active,Monthly
5222,5173,1,2024-06-26,,Active,Annual
5223,5174,2,2026-03-30,,Active,Annual
5224,5175,1,2024-04-20,,Active,Monthly
5225,5176,1,2023-08-15,,Active,Monthly
5226,5177,1,2024-01-09,,Active,Monthly
5227,5178,1,2025-02-07,,Active,Monthly
5228,5178,1,2024-08-18,2024-11-19,Churned,Monthly
5229,5179,3,2022-10-09,2022-12-13,Churned,Monthly
5230,5180,1,2023-01-25,,Active,Monthly
5231,5181,2,2026-10-08,,Active,Monthly
5232,5182,1,2023-10-14,2023-12-08,Churned,Monthly
5233,5182,2,2023-02-11,2023-12-25,Churned,Monthly
5234,5183,1,2024-08-10,,Active,Monthly
5235,5184,1,2024-05-25,,Active,Monthly
5236,5185,2,2026-07-08,,Active,Monthly
5237,5186,2,2023-03-24,,Active,Monthly
5238,5186,2,2022-09-25,,Active,Monthly
5239,5187,3,2023-06-27,,Active,Monthly
5240,5188,1,2026-06-15,,Active,Monthly
5241,5189,1,2024-09-30,,Active,Monthly
5242,5190,1,2025-03-17,,Active,Monthly
5243,5191,3,2023-09-02,,Active,Monthly
5244,5192,1,2024-05-08,,Active,Monthly
5245,5193,1,2026-12-03,,Active,Monthly
5246,5194,1,2023-10-27,,Active,Monthly
5247,5195,3,2024-02-28,,Active,Monthly
5248,5196,1,2026-09-07,,Active,Annual
5249,5196,1,2026-04-14,,Active,Monthly
5250,5197,1,2026-02-22,,Active,Monthly
5251,5198,1,2024-10-26,,Active,Monthly
5252,5199,3,2025-05-10,,Active,Monthly
5253,5200,2,2024-08-25,,Active,Annual
5254,5201,1,2024-05-09,,Active,Annual
5255,5201,2,2024-07-08,,Active,Annual
5256,5202,1,2023-10-23,,Active,Annual
5257,5203,1,2023-05-23,2024-07-14,Churned,Annual
5258,5203,1,2023-12-20,,Active,Monthly
5259,5204,1,2024-12-03,2025-06-19,Churned,Monthly
5260,5205,1,2023-03-17,,Active,Monthly
5261,5206,1,2024-03-21,,Active,Monthly
5262,5206,1,2024-02-23,,Active,Monthly
5263,5207,2,2023-07-30,2023-09-02,Churned,Monthly
5264,5208,1,2023-05-20,,Active,Monthly
5265,5208,2,2022-10-28,2023-07-30,Churned,Monthly
5266,5209,1,2024-11-18,,Active,Monthly
5267,5209,3,2024-12-08,,Active,Monthly
5268,5210,2,2025-10-12,,Active,Monthly
5269,5211,2,2026-02-10,2026-03-17,Churned,Monthly
5270,5212,1,2023-11-28,,Active,Monthly
5271,5213,3,2023-05-07,2024-04-13,Churned,Monthly
5272,5214,1,2026-07-01,,Active,Monthly
5273,5215,2,2025-01-28,2026-04-01,Churned,Monthly
5274,5216,1,2025-01-08,,Active,Monthly
5275,5217,1,2024-02-11,,Active,Annual
5276,5218,1,2026-07-02,,Active,Annual
5277,5219,1,2026-09-20,,Active,Monthly
5278,5220,1,2023-12-03,,Active,Monthly
5279,5221,1,2026-04-22,2027-05-13,Churned,Monthly
5280,5222,2,2024-05-16,,Active,Monthly
5281,5223,1,2023-06-02,,Active,Monthly
5282,5223,2,2023-01-23,,Active,Monthly
5283,5224,2,2024-02-20,,Paused,Monthly
5284,5225,2,2024-02-18,,Active,Monthly
5285,5226,1,2025-12-22,2026-06-24,Churned,Annual
5286,5227,2,2025-02-01,,Active,Monthly
5287,5228,2,2024-03-07,,Active,Monthly
5288,5229,1,2023-07-16,2024-09-23,Churned,Monthly
5289,5229,1,2024-05-30,,Active,Annual
5290,5230,2,2024-09-24,,Active,Monthly
5291,5231,1,2027-04-08,2028-04-11,Churned,Monthly
5292,5232,1,2023-10-12,,Active,Monthly
5293,5232,1,2023-07-14,2023-09-01,Churned,Annual
5294,5233,3,2025-06-26,2025-11-19,Churned,Monthly
5295,5234,1,2025-04-08,,Active,Annual
5296,5235,1,2024-10-25,,Active,Annual
5297,5235,2,2024-06-08,2025-07-27,Churned,Monthly
5298,5236,1,2025-03-04,2025-06-10,Churned,Annual
5299,5237,2,2024-02-20,,Active,Monthly
5300,5238,1,2025-07-22,,Active,Annual
5301,5239,1,2026-03-23,,Active,Monthly
5302,5240,1,2026-02-24,,Active,Annual
5303,5241,2,2023-10-14,,Active,Monthly
5304,5242,1,2023-07-18,,Active,Monthly
5305,5243,2,2023-07-18,,Active,Monthly
5306,5243,2,2023-02-17,,Active,Monthly
5307,5244,2,2026-03-12,,Active,Annual
5308,5245,1,2024-08-17,,Active,Monthly
5309,5245,1,2025-03-01,,Active,Annual
5310,5246,2,2023-03-26,,Active,Monthly
5311,5247,1,2022-09-27,2023-07-30,Churned,Monthly
5312,5247,2,2022-12-20,,Active,Monthly
5313,5248,3,2025-04-02,2026-05-04,Churned,Monthly
5314,5248,1,2025-06-16,,Active,Monthly
5315,5249,1,2023-02-13,,Active,Monthly
5316,5250,1,2026-02-14,,Active,Annual
5317,5250,1,2026-04-23,,Active,Monthly
5318,5251,2,2024-07-01,,Active,Annual
5319,5252,1,2026-06-03,,Active,Annual
5320,5253,2,2026-01-10,,Active,Monthly
5321,5253,1,2026-04-11,,Active,Monthly
5322,5254,2,2024-12-24,2026-01-04,Churned,Monthly
5323,5254,1,2025-01-08,,Active,Monthly
5324,5255,1,2022-08-09,2023-02-17,Churned,Monthly
5325,5255,2,2023-05-10,2024-04-03,Churned,Monthly
5326,5256,1,2024-06-23,,Active,Monthly
5327,5256,2,2024-05-23,,Active,Annual
5328,5257,1,2024-03-12,,Active,Monthly
5329,5258,1,2026-10-03,,Active,Annual
5330,5259,1,2025-09-07,2025-11-20,Churned,Monthly
5331,5259,1,2025-08-11,2026-05-02,Churned,Monthly
5332,5260,2,2026-07-12,,Active,Monthly
5333,5260,1,2027-06-08,,Active,Monthly
5334,5261,1,2023-09-30,,Active,Monthly
5335,5262,1,2026-11-03,,Active,Annual
5336,5262,1,2026-11-19,,Paused,Annual
5337,5263,1,2023-02-18,,Active,Monthly
5338,5264,2,2025-10-02,,Active,Annual
5339,5265,1,2022-12-23,,Active,Annual
5340,5266,1,2023-10-15,2024-01-25,Churned,Monthly
5341,5267,1,2026-07-07,,Active,Monthly
5342,5267,1,2026-10-02,,Active,Monthly
5343,5268,1,2025-01-28,2025-04-25,Churned,Monthly
5344,5269,3,2023-03-31,,Active,Monthly
5345,5270,1,2027-02-12,,Active,Monthly
5346,5271,1,2023-12-12,,Active,Monthly
5347,5271,1,2024-03-24,,Active,Monthly
5348,5272,3,2024-01-06,,Active,Monthly
5349,5273,1,2026-06-16,,Active,Monthly
5350,5274,1,2022-07-08,,Paused,Monthly
5351,5275,2,2024-12-15,,Active,Monthly
5352,5276,2,2025-05-14,,Active,Monthly
5353,5277,1,2023-11-11,,Active,Annual
5354,5277,1,2023-06-28,,Active,Annual
5355,5278,2,2024-02-12,,Active,Annual
5356,5279,1,2023-02-23,,Active,Monthly
5357,5280,2,2026-01-03,,Active,Monthly
5358,5280,1,2025-10-22,,Active,Annual
5359,5281,1,2026-02-28,2027-02-02,Churned,Monthly
5360,5282,2,2027-05-22,,Active,Monthly
5361,5283,1,2026-04-07,,Active,Monthly
5362,5284,1,2025-09-01,,Active,Monthly
5363,5284,1,2025-07-15,,Active,Monthly
5364,5285,2,2025-03-22,,Active,Annual
5365,5286,1,2023-07-10,,Active,Monthly
5366,5287,1,2026-03-10,,Active,Monthly
5367,5288,2,2023-08-09,2024-08-12,Churned,Annual
5368,5289,1,2025-06-25,2026-07-02,Churned,Annual
5369,5290,1,2025-08-20,2026-09-24,Churned,Annual
5370,5291,2,2027-04-13,,Active,Monthly
5371,5292,2,2024-12-19,,Active,Annual
5372,5293,1,2025-01-25,2026-01-18,Churned,Monthly
5373,5294,1,2024-10-05,2026-01-02,Churned,Monthly
5374,5295,1,2026-03-28,,Active,Annual
5375,5296,2,2025-06-28,,Active,Monthly
5376,5297,2,2025-11-20,,Active,Annual
5377,5297,3,2025-09-08,,Paused,Monthly
5378,5298,1,2025-12-29,,Active,Monthly
5379,5298,1,2026-08-05,2027-02-09,Churned,Monthly
5380,5299,1,2022-11-07,,Active,Monthly
5381,5299,2,2022-09-21,,Active,Monthly
5382,5300,3,2024-04-18,,Active,Monthly
5383,5300,2,2023-12-11,,Active,Monthly
5384,5301,2,2026-08-13,,Active,Monthly
5385,5301,2,2026-08-19,,Active,Monthly
5386,5302,2,2025-10-21,,Active,Monthly
5387,5303,2,2022-10-06,,Active,Monthly
5388,5304,2,2024-12-13,2025-04-20,Churned,Monthly
5389,5305,2,2025-10-10,,Paused,Annual
5390,5306,1,2024-01-20,,Active,Monthly
5391,5307,2,2025-12-14,,Active,Monthly
5392,5308,1,2027-02-17,,Active,Monthly
5393,5309,2,2024-10-08,2025-12-01,Churned,Monthly
5394,5309,1,2024-09-18,,Active,Monthly
5395,5310,1,2025-08-24,,Active,Monthly
5396,5311,3,2025-06-19,2026-07-30,Churned,Monthly
5397,5312,1,2024-12-06,,Active,Monthly
5398,5313,2,2027-01-11,,Active,Monthly
5399,5314,3,2023-01-13,,Active,Monthly
5400,5315,3,2026-06-05,,Active,Annual
5401,5316,1,2024-05-23,,Active,Monthly
5402,5317,2,2023-12-02,,Active,Monthly
5403,5318,1,2024-06-03,,Active,Monthly
5404,5319,1,2023-12-14,,Active,Monthly
5405,5320,2,2024-07-14,,Active,Annual
5406,5321,2,2026-06-23,,Active,Annual
5407,5322,1,2024-12-04,,Active,Monthly
5408,5323,3,2023-05-28,,Active,Annual
5409,5324,2,2027-01-09,,Active,Monthly
5410,5324,2,2026-06-15,,Active,Annual
5411,5325,1,2024-05-30,,Active,Monthly
5412,5325,1,2025-03-07,,Active,Monthly
5413,5326,2,2025-03-27,2025-12-14,Churned,Monthly
5414,5326,1,2024-10-25,,Active,Annual
5415,5327,2,2023-12-06,2024-02-12,Churned,Monthly
5416,5327,3,2024-01-17,2024-10-31,Churned,Monthly
5417,5328,3,2025-04-13,,Active,Monthly
5418,5328,1,2025-03-20,2026-01-20,Churned,Monthly
5419,5329,1,2024-12-27,,Active,Monthly
5420,5329,2,2025-07-08,,Active,Monthly
5421,5330,1,2023-12-14,,Active,Annual
5422,5331,1,2023-09-09,,Active,Monthly
5423,5332,1,2025-11-17,2027-01-07,Churned,Monthly
5424,5333,2,2026-05-29,,Active,Annual
5425,5334,1,2024-02-22,,Active,Monthly
5426,5335,1,2023-04-13,,Active,Monthly
5427,5335,1,2023-08-04,,Active,Monthly
5428,5336,2,2026-03-04,,Active,Annual
5429,5337,1,2024-08-02,,Active,Monthly
5430,5338,3,2023-03-15,,Active,Monthly
5431,5339,2,2023-03-31,,Active,Annual
5432,5340,3,2024-09-30,,Active,Monthly
5433,5341,2,2025-03-29,,Active,Monthly
5434,5341,2,2024-12-27,,Active,Annual
5435,5342,1,2022-11-22,,Active,Annual
5436,5343,2,2026-08-10,,Active,Monthly
5437,5344,2,2025-03-19,,Paused,Monthly
5438,5345,1,2026-02-07,,Active,Annual
5439,5346,1,2024-06-03,,Active,Monthly
5440,5347,2,2026-10-02,,Active,Annual
5441,5347,2,2026-08-08,2027-04-19,Churned,Monthly
5442,5348,1,2023-06-28,,Active,Monthly
5443,5349,1,2025-01-28,,Active,Annual
5444,5350,2,2026-04-01,,Active,Monthly
5445,5351,1,2025-03-02,,Active,Annual
5446,5352,2,2024-10-15,,Active,Monthly
5447,5353,2,2025-11-19,,Active,Monthly
5448,5354,2,2023-07-20,,Active,Monthly
5449,5355,2,2025-05-09,2025-12-19,Churned,Monthly
5450,5356,1,2026-12-24,,Active,Monthly
5451,5357,3,2025-07-22,2026-07-14,Churned,Annual
5452,5358,2,2024-10-30,,Active,Annual
5453,5359,2,2026-06-13,2026-09-22,Churned,Monthly
5454,5360,2,2022-08-26,,Active,Monthly
5455,5360,1,2023-06-10,,Paused,Monthly
5456,5361,1,2023-07-30,,Active,Monthly
5457,5362,1,2026-05-29,2027-09-20,Churned,Monthly
5458,5363,2,2026-06-11,2027-06-16,Churned,Annual
5459,5364,2,2026-04-14,,Active,Monthly
5460,5364,1,2026-07-31,,Active,Annual
5461,5365,2,2024-02-25,,Active,Monthly
5462,5366,3,2026-12-01,,Active,Monthly
5463,5367,1,2024-03-05,,Active,Monthly
5464,5368,1,2026-01-10,2026-08-04,Churned,Annual
5465,5369,1,2026-08-04,,Active,Monthly
5466,5370,1,2027-01-05,,Active,Monthly
5467,5370,1,2026-09-05,,Active,Monthly
5468,5371,1,2026-02-22,2026-11-03,Churned,Monthly
5469,5372,2,2025-09-24,,Active,Monthly
5470,5372,2,2025-05-28,,Active,Monthly
5471,5373,2,2022-12-01,,Active,Monthly
5472,5373,1,2023-02-12,,Active,Monthly
5473,5374,2,2024-09-03,,Active,Monthly
5474,5375,1,2026-01-30,2026-06-27,Churned,Monthly
5475,5376,2,2025-07-29,,Active,Monthly
5476,5377,2,2025-05-02,,Active,Monthly
5477,5378,1,2024-09-24,,Active,Monthly
5478,5379,1,2024-01-31,2024-03-20,Churned,Monthly
5479,5379,2,2024-02-02,2025-04-05,Churned,Monthly
5480,5380,2,2026-06-28,,Active,Monthly
5481,5381,2,2023-05-14,2024-01-16,Churned,Annual
5482,5382,1,2026-08-16,,Active,Annual
5483,5382,1,2027-03-21,2027-08-18,Churned,Monthly
5484,5383,1,2024-04-26,,Active,Monthly
5485,5384,1,2025-05-02,,Active,Monthly
5486,5384,2,2025-07-08,,Active,Monthly
5487,5385,1,2025-02-17,,Active,Annual
5488,5385,3,2025-01-25,2026-05-04,Churned,Annual
5489,5386,2,2025-08-14,,Active,Monthly
5490,5386,1,2025-12-24,,Active,Monthly
5491,5387,3,2025-12-04,,Active,Monthly
5492,5388,1,2024-12-26,2026-02-08,Churned,Monthly
5493,5388,1,2024-07-01,,Active,Monthly
5494,5389,2,2024-11-23,,Active,Monthly
5495,5389,2,2025-02-18,,Active,Annual
5496,5390,2,2025-05-29,,Active,Monthly
5497,5391,3,2023-12-08,,Active,Annual
5498,5392,1,2024-06-18,,Active,Monthly
5499,5393,2,2025-08-07,,Active,Monthly
5500,5394,1,2026-04-18,2027-07-31,Churned,Monthly
5501,5395,2,2024-06-02,2025-03-16,Churned,Monthly
5502,5396,2,2025-04-26,,Active,Monthly
5503,5397,2,2025-10-07,,Active,Monthly
5504,5398,1,2025-08-31,2026-05-17,Churned,Annual
5505,5399,2,2025-04-15,,Active,Monthly
5506,5400,1,2023-10-11,,Active,Monthly
5507,5401,2,2024-04-12,2025-06-20,Churned,Monthly
5508,5401,1,2024-07-06,2025-05-29,Churned,Annual
5509,5402,2,2027-01-20,,Active,Monthly
5510,5403,2,2025-05-20,,Active,Monthly
5511,5403,2,2025-03-23,,Paused,Monthly
5512,5404,1,2025-05-02,,Active,Monthly
5513,5405,1,2023-06-14,,Active,Monthly
5514,5405,2,2023-03-20,,Active,Monthly
5515,5406,2,2024-05-15,,Active,Monthly
5516,5407,2,2023-07-25,2024-10-03,Churned,Monthly
5517,5407,1,2023-01-10,,Active,Monthly
5518,5408,2,2027-02-16,,Active,Monthly
5519,5409,2,2023-12-17,2025-01-04,Churned,Monthly
5520,5410,1,2025-01-17,,Active,Annual
5521,5411,1,2023-01-19,,Active,Annual
5522,5412,1,2022-11-03,,Active,Monthly
5523,5413,1,2025-10-21,,Active,Annual
5524,5414,3,2023-10-01,2024-07-02,Churned,Monthly
5525,5414,1,2023-09-03,,Active,Monthly
5526,5415,2,2023-11-04,,Active,Monthly
5527,5416,2,2026-02-01,,Active,Monthly
5528,5417,2,2025-10-08,,Active,Monthly
5529,5418,2,2026-07-28,2027-06-23,Churned,Annual
5530,5419,1,2024-10-21,,Active,Monthly
5531,5420,2,2025-01-18,,Active,Monthly
5532,5421,1,2026-02-20,,Active,Annual
5533,5422,3,2026-07-28,,Active,Annual
5534,5423,2,2026-02-14,,Active,Monthly
5535,5424,1,2024-05-19,,Active,Monthly
5536,5425,1,2026-04-30,,Active,Monthly
5537,5425,1,2026-11-07,,Active,Annual
5538,5426,3,2023-05-06,,Active,Annual
5539,5427,1,2023-06-11,,Active,Annual
5540,5427,1,2023-03-30,,Active,Monthly
5541,5428,2,2025-10-14,,Active,Monthly
5542,5429,3,2023-12-28,,Active,Monthly
5543,5430,1,2023-08-23,,Active,Monthly
5544,5431,2,2024-06-10,,Active,Monthly
5545,5431,2,2025-02-22,,Active,Monthly
5546,5432,2,2025-09-18,2026-04-04,Churned,Monthly
5547,5432,1,2025-11-18,,Active,Monthly
5548,5433,3,2025-05-02,,Active,Annual
5549,5434,1,2023-01-30,,Active,Monthly
5550,5434,1,2023-01-06,,Active,Annual
5551,5435,1,2023-05-04,2023-09-22,Churned,Monthly
5552,5436,3,2026-02-21,,Active,Monthly
5553,5437,1,2025-02-25,2025-05-07,Churned,Annual
