customer_id,company_name,industry,company_size,country,signup_date
4848,"Smith, King and Williams",Logistics,Large,India,8/19/2023
4849,Rivera LLC,Consulting,Startup,USA,5/31/2024
4850,Vincent-Castro,Media,Large,Mexico,2/9/2024
4851,Johnson-Burton,Media,Startup,Australia,9/5/2022
4852,"Roberts, Solis and Russell",Technology,Enterprise,South Africa,7/8/2023
4853,"Ferguson, Anderson and Holland",Healthcare,Startup,Australia,7/20/2025
4854,Thomas and Sons,Manufacturing,Medium,Netherlands,10/10/2024
4855,Schmidt Inc,Media,Small,France,4/7/2024
4856,Lewis LLC,Retail,Large,Netherlands,8/2/2023
4857,Bowers Ltd,Logistics,Small,Canada,10/3/2022
4858,"Lewis, Myers and Adams",Retail,Startup,Canada,1/4/2024
4859,"Ryan, Lam and Jacobs",Healthcare,Medium,UAE,4/14/2025
4860,"Hunt, Taylor and Tyler",Media,Small,France,11/20/2023
4861,"Evans, Hansen and Nguyen",Education,Medium,France,1/14/2024
4862,Nelson and Sons,Logistics,Large,India,8/20/2023
4863,Watson-Cobb,Technology,Small,Australia,2/4/2025
4864,"Davenport, Rogers and Oconnor",Technology,Small,Canada,5/28/2023
4865,Marquez PLC,Marketing,Startup,Brazil,1/1/2023
4866,Miller LLC,Finance,Medium,USA,3/26/2025
4867,Martinez and Sons,Media,Small,France,7/17/2024
4868,"Wilson, Green and Rose",Healthcare,Small,Germany,10/30/2022
4869,Bartlett and Sons,Logistics,Startup,Mexico,11/17/2023
4870,Gomez-Estes,Finance,Small,UK,2/9/2024
4871,Soto-Lopez,Healthcare,Enterprise,Canada,4/23/2024
4872,"Guzman, Garrett and Anderson",Consulting,Small,Singapore,2/1/2023
4873,Garcia-Lewis,Media,Medium,Canada,9/16/2024
4874,Martinez-Johnson,Manufacturing,Large,Japan,5/28/2025
4875,Harrison-Little,Manufacturing,Medium,Netherlands,7/5/2023
4876,"Smith, Salazar and Logan",Media,Small,Germany,5/30/2023
4877,Conway-Green,Marketing,Medium,Canada,4/22/2023
4878,Henson LLC,Marketing,Large,Germany,6/15/2026
4879,"Edwards, Burke and Shields",Manufacturing,Startup,UK,9/10/2023
4880,"Lopez, Ball and Nunez",Education,Small,UAE,10/19/2022
4881,Jones Group,Logistics,Startup,India,4/24/2024
4882,Reeves Group,Manufacturing,Small,Japan,1/29/2026
4883,"Valencia, Sherman and Lowe",Education,Small,South Africa,5/12/2023
4884,Durham-Maldonado,Finance,Medium,Brazil,7/13/2022
4885,Booth PLC,Education,Startup,Netherlands,5/22/2025
4886,"Baker, Moore and Davis",Finance,Small,Mexico,2/11/2025
4887,Ramirez Ltd,Healthcare,Medium,UK,6/13/2026
4888,Ware and Sons,Retail,Small,South Africa,9/20/2023
4889,Johnson-Smith,Healthcare,Medium,Netherlands,9/28/2023
4890,Davila Group,Manufacturing,Small,Japan,7/16/2024
4891,Schultz-Jones,Finance,Enterprise,Pakistan,7/15/2024
4892,"Gonzalez, Brown and Rivera",Manufacturing,Small,UAE,4/25/2026
4893,"Randall, Booth and Liu",Media,Medium,South Africa,6/29/2022
4894,"Hoover, Deleon and Huffman",Logistics,Large,India,9/11/2022
4895,Perry-Sutton,Technology,Small,Australia,6/1/2026
4896,Stuart-Walker,Manufacturing,Startup,Germany,11/5/2023
4897,Lewis Inc,Logistics,Medium,France,7/29/2025
4898,Montgomery-Marshall,Education,Small,Pakistan,4/21/2026
4899,Cochran-Bryant,Healthcare,Large,UK,4/10/2026
4900,"Bernard, Martinez and Poole",Education,Enterprise,Canada,9/12/2024
4901,"Wyatt, Ford and Lamb",Technology,Small,UK,4/11/2023
4902,"Tanner, Allen and Robinson",Finance,Small,Mexico,4/10/2026
4903,Baker LLC,Media,Small,India,5/23/2025
4904,"Smith, Small and Mathews",Logistics,Small,Pakistan,1/12/2025
4905,"Shaw, Scott and Anderson",Media,Large,USA,7/3/2022
4906,"Rowe, Figueroa and Brown",Retail,Large,South Africa,3/13/2025
4907,Murphy Ltd,Manufacturing,Small,India,4/2/2026
4908,Brown Inc,Finance,Startup,UAE,10/2/2025
4909,Lewis-Cabrera,Retail,Small,Mexico,6/29/2022
4910,Williams-Hamilton,Consulting,Small,South Africa,4/28/2024
4911,Clark and Sons,Manufacturing,Large,Japan,8/17/2024
4912,"Tate, White and Williamson",Education,Startup,Japan,7/9/2023
4913,Monroe Ltd,Healthcare,Large,Netherlands,12/11/2023
4914,Tyler Ltd,Logistics,Medium,UK,9/21/2024
4915,Irwin-Beck,Technology,Medium,Netherlands,5/14/2023
4916,"Harris, Butler and Hood",Technology,Small,UK,6/16/2026
4917,Pierce-Miller,Education,Medium,Pakistan,7/15/2023
4918,Bradshaw and Sons,Marketing,Medium,Germany,4/11/2024
4919,Andrews Ltd,Technology,Large,Japan,2/11/2023
4920,"Burch, Lee and Livingston",Logistics,Small,Pakistan,12/19/2024
4921,"Andrade, Lewis and Larson",Education,Small,France,1/12/2024
4922,"Williams, Blevins and Austin",Finance,Medium,Japan,5/16/2024
4923,Parker-Williams,Technology,Startup,UK,11/15/2024
4924,"Jenkins, Hunter and Scott",Media,Small,Netherlands,7/23/2024
4925,"Watson, Ross and Collins",Education,Enterprise,Germany,7/31/2023
4926,"Smith, Floyd and Potter",Logistics,Startup,Japan,8/24/2023
4927,"Trevino, Farley and Joseph",Media,Small,Germany,5/28/2023
4928,Walker Inc,Manufacturing,Small,Pakistan,4/22/2025
4929,"Evans, Collins and Meyers",Manufacturing,Medium,Australia,11/15/2024
4930,Davies Ltd,Technology,Startup,India,2/11/2024
4931,"Knight, Hicks and Montes",Media,Medium,UAE,3/9/2025
4932,"Wells, Gibbs and Ortiz",Healthcare,Startup,Netherlands,10/22/2023
4933,Vasquez-Hill,Manufacturing,Startup,Australia,8/10/2022
4934,Cook-Snyder,Healthcare,Medium,UK,8/8/2023
4935,"Davis, Roberts and Duncan",Finance,Small,Netherlands,7/25/2023
4936,"Baxter, Cooper and Andrews",Education,Enterprise,South Africa,4/9/2023
4937,"Ballard, Salinas and Cowan",Retail,Startup,UK,9/3/2022
4938,Adams-Hodge,Logistics,Small,Brazil,8/19/2024
4939,Williams Inc,Education,Startup,UK,11/9/2025
4940,Snyder-Hamilton,Logistics,Small,Mexico,9/13/2022
4941,"Chambers, Riley and Farley",Media,Enterprise,Singapore,11/28/2022
4942,Wallace-Cordova,Finance,Large,Canada,6/8/2024
4943,Harrison-Gibson,Consulting,Startup,USA,6/24/2023
4944,Lawrence PLC,Technology,Medium,Brazil,3/29/2024
4945,Hudson-Hayes,Logistics,Medium,Singapore,10/19/2022
4946,Logan PLC,Logistics,Startup,USA,10/31/2025
4947,Rodriguez-Johnson,Media,Startup,Germany,9/17/2023
4948,"Lucas, Elliott and Sherman",Healthcare,Enterprise,UK,4/28/2023
4949,"Shaw, Benitez and Richards",Education,Enterprise,France,3/1/2024
4950,Carpenter Inc,Consulting,Enterprise,Mexico,6/27/2023
4951,Allen-Arias,Marketing,Large,UAE,12/13/2022
4952,Young Ltd,Technology,Medium,Mexico,1/5/2025
4953,Goodman-Gonzalez,Retail,Small,South Africa,8/16/2025
4954,Avery and Sons,Marketing,Startup,Pakistan,1/31/2026
4955,Long-Marshall,Education,Startup,Mexico,2/24/2023
4956,Jordan Group,Technology,Medium,UAE,5/13/2025
4957,Baker Inc,Logistics,Large,South Africa,11/18/2023
4958,Thomas PLC,Retail,Large,France,8/16/2022
4959,Boyd Ltd,Healthcare,Enterprise,Pakistan,11/19/2024
4960,"Jackson, Chapman and Parks",Consulting,Large,Germany,6/11/2023
4961,Dixon PLC,Healthcare,Enterprise,France,11/22/2022
4962,Reese-Jones,Finance,Startup,Netherlands,12/5/2024
4963,"Zavala, Oliver and Valenzuela",Media,Large,Mexico,7/15/2025
4964,Brooks-Torres,Technology,Medium,UK,3/21/2023
4965,Stone-Thompson,Healthcare,Small,France,8/28/2023
4966,"Vega, Hernandez and Martin",Marketing,Enterprise,Mexico,11/1/2025
4967,Gillespie and Sons,Media,Large,UK,2/16/2026
4968,"White, Davidson and Miranda",Healthcare,Startup,France,8/31/2022
4969,Mooney-Smith,Manufacturing,Startup,Brazil,6/24/2025
4970,Sparks PLC,Finance,Medium,Japan,10/31/2022
4971,Bryant PLC,Education,Medium,France,7/1/2022
4972,Miranda-Watkins,Consulting,Enterprise,Australia,12/21/2024
4973,Moore Group,Finance,Startup,UAE,12/25/2023
4974,Barnett-Mitchell,Media,Startup,USA,8/29/2022
4975,Duncan-Murray,Manufacturing,Small,Mexico,7/11/2024
4976,"Gonzales, Lewis and Peters",Technology,Startup,Singapore,10/4/2023
4977,Walker LLC,Marketing,Startup,Japan,9/19/2023
4978,Ross-Brown,Consulting,Enterprise,Australia,3/30/2025
4979,"Washington, Davis and Davis",Consulting,Small,USA,2/7/2023
4980,"Branch, Simmons and Reed",Finance,Small,Australia,12/19/2025
4981,"Munoz, Williams and Smith",Media,Startup,Canada,12/31/2022
4982,Mcdonald Ltd,Technology,Small,Pakistan,8/1/2024
4983,Ortiz PLC,Logistics,Large,Brazil,3/11/2024
4984,Fritz-Hill,Manufacturing,Medium,UK,2/7/2023
4985,"Adkins, Cole and Adkins",Logistics,Large,Singapore,2/2/2024
4986,"Tapia, Rodgers and Nelson",Marketing,Small,Japan,3/27/2025
4987,Castillo-Scott,Technology,Small,Australia,9/11/2023
4988,Sanchez Group,Technology,Small,Australia,12/18/2025
4989,"Burke, Casey and Graves",Manufacturing,Small,Netherlands,1/7/2026
4990,Jimenez-Sharp,Retail,Large,Germany,10/28/2023
4991,"Young, Scott and Wilson",Logistics,Small,France,8/31/2025
4992,"Nguyen, Gomez and Cole",Healthcare,Medium,Canada,5/23/2026
4993,Phillips-Stewart,Consulting,Startup,Singapore,7/17/2022
4994,"Alvarez, Hayden and Santos",Retail,Medium,Netherlands,10/16/2025
4995,Lee-Huffman,Healthcare,Enterprise,Singapore,3/3/2024
4996,Cunningham-Flores,Media,Medium,Pakistan,4/2/2026
4997,"Lowe, Valdez and Hoover",Manufacturing,Medium,Singapore,12/1/2023
4998,Martinez-Hayes,Media,Enterprise,India,12/18/2025
4999,"Golden, Collins and Wilson",Consulting,Medium,Singapore,12/1/2025
5000,Vasquez PLC,Education,Small,Australia,3/5/2023
5001,"Rich, Reid and Burton",Healthcare,Small,India,10/15/2022
5002,Glass-Campbell,Retail,Medium,Mexico,12/7/2022
5003,Bailey-Graham,Healthcare,Medium,USA,3/3/2026
5004,"Simmons, Mendoza and Cunningham",Healthcare,Small,Japan,7/25/2023
5005,Bell Inc,Manufacturing,Small,Japan,5/31/2026
5006,"Gomez, Wolf and Dixon",Media,Enterprise,France,4/30/2025
5007,Medina-Brown,Logistics,Startup,India,1/16/2026
5008,Lewis-Burns,Education,Small,USA,2/17/2026
5009,Harrison-Austin,Manufacturing,Startup,Canada,11/13/2023
5010,"White, Gutierrez and Brown",Marketing,Large,UAE,1/6/2024
5011,Wallace-Green,Manufacturing,Startup,Mexico,6/6/2024
5012,"Williams, Nielsen and Holmes",Consulting,Medium,UK,6/27/2023
5013,"Hale, Ho and Carrillo",Education,Startup,Australia,12/28/2022
5014,Mitchell-Graham,Technology,Medium,Netherlands,3/2/2025
5015,Woods Group,Marketing,Large,India,8/20/2022
5016,Green-Hoffman,Finance,Small,UAE,8/21/2022
5017,Bender-Brown,Manufacturing,Small,France,11/10/2023
5018,Coleman-Mcdaniel,Healthcare,Small,Germany,11/9/2023
5019,Byrd LLC,Logistics,Small,Brazil,12/1/2022
5020,Martinez-Watson,Technology,Large,Mexico,8/18/2023
5021,Horn PLC,Manufacturing,Small,Netherlands,11/5/2023
5022,"Friedman, Lopez and Jimenez",Manufacturing,Medium,Canada,8/29/2025
5023,Wise-Wheeler,Retail,Startup,UK,9/14/2022
5024,Rocha-Hall,Retail,Startup,Netherlands,8/9/2024
5025,Edwards LLC,Technology,Small,France,3/31/2023
5026,Hardy-Jones,Media,Medium,Brazil,12/5/2023
5027,Morris-Payne,Retail,Small,Netherlands,1/23/2026
5028,Robinson-Cole,Healthcare,Medium,South Africa,6/25/2024
5029,Rice-Marshall,Marketing,Startup,Canada,2/12/2023
5030,"Lambert, Brown and Morales",Finance,Startup,South Africa,1/15/2025
5031,Ellison-Wallace,Education,Large,Germany,5/11/2023
5032,"Taylor, Stuart and Giles",Finance,Large,USA,11/13/2023
5033,Hampton PLC,Finance,Startup,Germany,6/24/2026
5034,"Harris, Robbins and Jones",Education,Medium,India,5/2/2026
5035,Underwood-Contreras,Retail,Small,Netherlands,9/2/2022
5036,"Wilson, Lyons and Wright",Technology,Large,Japan,10/29/2022
5037,"Ballard, Alexander and Porter",Education,Large,Mexico,9/9/2023
5038,Mullins-King,Consulting,Large,UK,10/1/2022
5039,Summers Group,Media,Large,Singapore,3/21/2025
5040,Hall PLC,Marketing,Small,Pakistan,6/30/2023
5041,"Hall, Davis and Jarvis",Logistics,Large,Australia,4/4/2024
5042,Pham PLC,Retail,Small,Australia,1/27/2023
5043,"Baker, Thomas and Wright",Media,Startup,Japan,3/30/2026
5044,Schneider Inc,Education,Small,Netherlands,6/2/2023
5045,"Chavez, Chung and Orozco",Consulting,Enterprise,USA,5/3/2026
5046,"Cantrell, Lambert and Cardenas",Logistics,Large,France,12/27/2022
5047,Watkins LLC,Marketing,Startup,UK,9/29/2023
5048,"Ortega, Williams and Lewis",Marketing,Medium,Netherlands,9/27/2025
5049,"Holland, May and Morales",Retail,Large,Singapore,9/29/2022
5050,Thornton Inc,Education,Small,Netherlands,5/14/2023
5051,Carpenter and Sons,Media,Small,USA,10/13/2023
5052,"Morris, Velasquez and Watson",Technology,Medium,Pakistan,12/1/2025
5053,Guzman Inc,Media,Small,India,5/15/2023
5054,Olsen Inc,Media,Startup,India,5/31/2024
5055,Thomas Inc,Marketing,Medium,Mexico,7/19/2025
5056,"Fleming, Howell and White",Technology,Enterprise,Singapore,1/16/2025
5057,Rodriguez Ltd,Technology,Medium,Japan,9/10/2025
5058,Hill-Perez,Retail,Large,Singapore,8/30/2022
5059,"Baker, Moore and Foster",Logistics,Small,Singapore,8/4/2024
5060,Barber Inc,Manufacturing,Startup,Germany,11/1/2022
5061,Franklin LLC,Finance,Medium,South Africa,3/1/2026
5062,Foster PLC,Finance,Small,Netherlands,1/21/2026
5063,Duke PLC,Marketing,Large,Brazil,2/12/2023
5064,"Mendoza, Cook and Smith",Manufacturing,Startup,Australia,10/6/2025
5065,Williams-Simmons,Logistics,Small,South Africa,12/24/2024
5066,"Nicholson, Atkinson and Roman",Manufacturing,Small,UAE,12/27/2023
5067,Rogers PLC,Retail,Enterprise,Netherlands,1/28/2025
5068,"Adkins, James and White",Media,Startup,Japan,9/3/2024
5069,Smith-Garcia,Marketing,Startup,UK,8/20/2022
5070,Rosales-Price,Technology,Startup,Netherlands,3/8/2025
5071,Smith and Sons,Marketing,Large,UAE,11/30/2025
5072,Harmon-Myers,Finance,Startup,Germany,9/4/2024
5073,"Horn, Harris and Baker",Logistics,Startup,France,11/16/2022
5074,"Elliott, Jones and Branch",Manufacturing,Startup,India,7/14/2024
5075,Turner-Bryant,Logistics,Medium,Australia,10/23/2025
5076,Thomas-Moore,Retail,Startup,Singapore,3/25/2024
5077,Reed-Randall,Marketing,Small,Pakistan,11/8/2023
5078,Cohen-Jones,Education,Small,Pakistan,3/7/2026
5079,Smith Group,Marketing,Medium,Pakistan,7/21/2023
5080,Bird-Perez,Technology,Medium,UK,10/26/2022
5081,Lutz-Williams,Marketing,Small,Netherlands,2/19/2026
5082,Riley-Fox,Consulting,Enterprise,Japan,10/11/2024
5083,Gilbert-Shannon,Retail,Enterprise,Singapore,5/10/2026
5084,Noble-Gilbert,Healthcare,Small,Australia,5/25/2025
5085,Morales-Ferrell,Retail,Large,India,8/9/2023
5086,Kelly Inc,Manufacturing,Medium,UAE,1/14/2026
5087,Reyes-Clarke,Healthcare,Large,Singapore,2/16/2024
5088,"Day, Meyers and Bailey",Manufacturing,Small,Singapore,9/13/2022
5089,Greer-Pena,Manufacturing,Small,Japan,12/7/2025
5090,Vargas-Vaughan,Technology,Small,Mexico,5/28/2025
5091,"Obrien, Ewing and Luna",Technology,Large,Netherlands,4/18/2025
5092,Anderson-Price,Media,Startup,Germany,9/20/2025
5093,Moore-Baker,Finance,Startup,France,1/24/2025
5094,Rojas-Reese,Media,Small,Pakistan,11/28/2024
5095,"Harris, Robbins and Williams",Media,Startup,USA,11/16/2023
5096,Carter-Castillo,Finance,Medium,Mexico,10/26/2024
5097,"Nguyen, Reed and Kim",Education,Startup,Australia,11/6/2024
5098,"Riley, Woodard and Flynn",Healthcare,Small,Netherlands,11/23/2024
5099,Hernandez Ltd,Logistics,Enterprise,Germany,2/27/2023
5100,Hammond-Porter,Media,Small,France,4/3/2023
5101,Foster Group,Marketing,Medium,Brazil,10/10/2025
5102,Harvey PLC,Marketing,Startup,France,3/8/2023
5103,"Avila, Watson and Wong",Manufacturing,Startup,Canada,1/6/2024
5104,Pennington Ltd,Finance,Large,Pakistan,6/8/2024
5105,Wong-Wolf,Manufacturing,Large,Netherlands,6/8/2023
5106,Blair-Erickson,Consulting,Small,Canada,12/29/2025
5107,"Wright, Richardson and Sanchez",Consulting,Enterprise,Germany,9/3/2025
5108,"Wilkinson, Lester and Saunders",Logistics,Enterprise,Mexico,6/14/2023
5109,"Brandt, Hamilton and Mason",Technology,Enterprise,South Africa,5/11/2024
5110,Ray-Jenkins,Technology,Small,France,3/24/2023
5111,Walker Group,Finance,Startup,Japan,12/20/2023
5112,"Johnson, Nichols and Pena",Finance,Medium,USA,5/21/2025
5113,Cox Inc,Media,Medium,Australia,6/18/2024
5114,Banks-Guerra,Consulting,Startup,Canada,9/17/2023
5115,Lewis Group,Media,Large,Japan,1/26/2026
5116,"Madden, Wall and Taylor",Technology,Startup,France,12/29/2023
5117,Guerrero-Hayes,Healthcare,Small,Netherlands,3/11/2025
5118,Dunn-Castillo,Healthcare,Small,Australia,9/4/2022
5119,"Herman, Smith and Benson",Finance,Medium,Brazil,2/5/2025
5120,"Soto, Colon and Schwartz",Manufacturing,Small,Pakistan,2/13/2025
5121,Nunez Ltd,Technology,Large,UAE,5/5/2025
5122,"Shaw, Fisher and Nielsen",Healthcare,Medium,South Africa,4/1/2026
5123,Young-Adams,Technology,Large,Netherlands,10/20/2025
5124,"Parsons, Hale and Duncan",Retail,Enterprise,Mexico,3/31/2024
5125,King LLC,Marketing,Medium,Australia,10/22/2024
5126,Brown-Myers,Consulting,Enterprise,France,5/9/2023
5127,Montes Inc,Media,Startup,Mexico,10/30/2025
5128,Weeks-Levine,Technology,Small,Germany,3/8/2023
5129,Khan Inc,Marketing,Startup,Canada,3/10/2023
5130,Smith Group,Retail,Small,Canada,6/1/2023
5131,Gregory LLC,Media,Large,India,1/7/2026
5132,Anderson-Wright,Technology,Startup,France,8/15/2024
5133,Jones-Clark,Finance,Small,India,3/31/2024
5134,Hawkins-Bruce,Marketing,Medium,South Africa,6/26/2023
5135,Henderson-West,Media,Medium,Brazil,9/6/2024
5136,Lopez Inc,Technology,Small,USA,1/16/2025
5137,Hobbs and Sons,Marketing,Large,USA,10/9/2022
5138,"Parker, Stewart and Roberts",Retail,Startup,France,8/18/2022
5139,Hensley-Ward,Technology,Small,Canada,5/5/2025
5140,Casey LLC,Technology,Medium,Pakistan,10/6/2025
5141,"Tucker, Horton and Ramirez",Technology,Medium,Japan,12/17/2023
5142,Smith and Sons,Logistics,Small,Netherlands,7/25/2023
5143,"Cooper, Knight and Rollins",Finance,Large,UK,12/20/2024
5144,Cunningham-Gilmore,Retail,Small,USA,9/2/2022
5145,"Matthews, Ryan and Cortez",Media,Small,South Africa,6/6/2026
5146,Wood-Fisher,Logistics,Startup,Canada,1/7/2025
5147,Benson Group,Manufacturing,Medium,Singapore,2/20/2024
5148,Medina LLC,Logistics,Medium,Singapore,1/29/2025
5149,Garcia-Simpson,Consulting,Startup,India,7/14/2022
5150,Martinez LLC,Consulting,Small,Australia,3/4/2025
5151,Marquez Group,Technology,Large,Mexico,5/5/2025
5152,Young-Davis,Logistics,Small,Pakistan,7/28/2022
5153,Carey-Stark,Manufacturing,Startup,India,4/16/2024
5154,Reed and Sons,Logistics,Medium,Japan,11/2/2023
5155,Simpson-Miller,Finance,Startup,Singapore,6/3/2026
5156,Brady Inc,Finance,Large,South Africa,9/5/2024
5157,Jensen-Nicholson,Manufacturing,Startup,Pakistan,11/8/2022
5158,"Phillips, Glover and Smith",Logistics,Medium,UK,5/30/2024
5159,Rose-Perez,Marketing,Small,Australia,5/16/2023
5160,Gomez LLC,Finance,Large,South Africa,10/26/2024
5161,"White, Davis and Graham",Finance,Startup,India,12/30/2025
5162,"Ruiz, Martin and Hobbs",Healthcare,Medium,Netherlands,10/30/2025
5163,Chan Inc,Logistics,Medium,Singapore,3/23/2023
5164,West LLC,Finance,Small,Brazil,1/25/2026
5165,"Johnson, Wu and Williams",Retail,Small,USA,2/8/2026
5166,"Mata, Hansen and Nicholson",Logistics,Medium,USA,12/14/2024
5167,"Parker, Dougherty and Gray",Consulting,Enterprise,India,3/13/2023
5168,"Dominguez, Herrera and Rose",Healthcare,Startup,South Africa,3/21/2025
5169,"Trevino, Navarro and Warren",Finance,Startup,Brazil,11/23/2023
5170,"Young, Valenzuela and Jones",Healthcare,Large,South Africa,11/11/2023
5171,"Gonzalez, Williams and Mccullough",Consulting,Startup,UK,8/6/2023
5172,Baker Inc,Manufacturing,Enterprise,UK,11/21/2022
5173,Villanueva LLC,Manufacturing,Medium,Netherlands,9/29/2023
5174,"Ayala, Smith and Nguyen",Logistics,Medium,France,10/1/2025
5175,Weaver-Owens,Consulting,Startup,Netherlands,6/2/2023
5176,Rose-Cole,Education,Startup,Brazil,3/10/2023
5177,Hunt Ltd,Education,Medium,Australia,6/28/2023
5178,Pennington Group,Logistics,Enterprise,Canada,2/29/2024
5179,Hernandez LLC,Technology,Enterprise,UK,7/20/2022
5180,"Santiago, Bentley and Hamilton",Healthcare,Startup,Australia,1/13/2023
5181,French-Brown,Healthcare,Startup,UK,5/17/2026
5182,Berry Group,Manufacturing,Startup,Japan,2/11/2023
5183,Wilcox PLC,Education,Large,France,3/7/2024
5184,Wood-Williams,Media,Small,UAE,11/2/2023
5185,"Riggs, Little and Ward",Finance,Startup,Mexico,1/31/2026
5186,Jones-Garner,Finance,Startup,UK,9/8/2022
5187,Jones and Sons,Finance,Small,Mexico,2/22/2023
5188,"Boyd, Bailey and Graham",Manufacturing,Enterprise,Brazil,5/27/2026
5189,Allen-Rodriguez,Consulting,Small,South Africa,2/25/2024
5190,"White, Wiggins and Evans",Marketing,Startup,South Africa,1/20/2025
5191,Rodriguez Ltd,Education,Small,Australia,11/15/2022
5192,Ferguson Ltd,Education,Small,Brazil,5/19/2023
5193,Davis-Anderson,Media,Startup,France,5/29/2026
5194,Munoz Ltd,Healthcare,Startup,France,3/30/2023
5195,"Ellis, Garcia and Miller",Technology,Medium,Brazil,1/19/2024
5196,Price-Marshall,Logistics,Startup,Japan,10/25/2025
5197,Williams PLC,Healthcare,Startup,Japan,3/23/2025
5198,Atkins-Butler,Consulting,Small,Australia,6/14/2024
5199,Patton-Townsend,Logistics,Large,Australia,1/17/2025
5200,"Cross, Hamilton and Rose",Education,Medium,USA,3/22/2024
5201,Perez-Graham,Consulting,Medium,Brazil,7/13/2023
5202,Mack Ltd,Logistics,Medium,Netherlands,5/31/2023
5203,English Group,Media,Medium,UAE,1/8/2023
5204,Ray LLC,Media,Startup,France,8/11/2024
5205,Marshall-Allen,Retail,Enterprise,USA,1/11/2023
5206,"Dodson, Hill and Martinez",Marketing,Startup,Pakistan,6/1/2023
5207,Hansen-Morrison,Media,Small,India,5/11/2023
5208,"Stark, Carr and Howard",Education,Large,India,8/1/2022
5209,Hardin LLC,Technology,Small,Netherlands,3/18/2024
5210,"Clark, Graham and Rice",Finance,Enterprise,Japan,3/15/2025
5211,"Gonzalez, Schwartz and Hudson",Retail,Small,France,12/8/2025
5212,Martinez LLC,Finance,Large,USA,7/9/2023
5213,Andrews-Davila,Marketing,Large,UAE,4/5/2023
5214,Morgan-Douglas,Logistics,Enterprise,Brazil,6/4/2026
5215,Gonzales LLC,Manufacturing,Enterprise,UAE,7/30/2024
5216,"Rose, Walker and Martin",Media,Large,Pakistan,5/17/2024
5217,Wood PLC,Technology,Medium,France,2/15/2023
5218,Hughes-Dodson,Marketing,Small,Japan,8/15/2025
5219,"Smith, Mercado and Gibson",Finance,Startup,UK,2/12/2026
5220,"Reyes, Wilkins and Cox",Retail,Medium,Pakistan,8/14/2023
5221,Cobb-Wolfe,Media,Enterprise,USA,11/21/2025
5222,Wright-Smith,Education,Medium,UK,10/31/2023
5223,Clark and Sons,Media,Enterprise,Mexico,8/25/2022
5224,Wagner-Edwards,Retail,Large,Brazil,3/14/2023
5225,Arroyo LLC,Retail,Startup,India,9/13/2023
5226,Ferguson Ltd,Manufacturing,Startup,Japan,1/21/2025
5227,Meyer-Mcdowell,Media,Small,Netherlands,6/16/2024
5228,"Wolf, Williams and Gonzalez",Media,Startup,Germany,3/28/2023
5229,"Anderson, Simmons and Rivera",Manufacturing,Medium,India,7/2/2023
5230,Martinez-Whitehead,Consulting,Enterprise,Mexico,5/4/2024
5231,Harris-Miller,Consulting,Large,Brazil,5/9/2026
5232,"Roman, Weaver and Murray",Logistics,Small,South Africa,3/2/2023
5233,"Smith, Nguyen and Dennis",Consulting,Startup,Japan,1/14/2025
5234,Hale-Neal,Healthcare,Small,France,10/3/2024
5235,"Hawkins, Flores and Miller",Media,Small,Australia,12/18/2023
5236,Townsend-Lopez,Technology,Small,Japan,12/13/2024
5237,Wallace PLC,Media,Startup,India,12/4/2023
5238,West Group,Healthcare,Small,Netherlands,5/15/2025
5239,"Rios, Swanson and Ramos",Healthcare,Small,South Africa,12/9/2025
5240,Boone-Solomon,Finance,Enterprise,Singapore,10/18/2025
5241,Williams-Everett,Media,Startup,Mexico,8/13/2023
5242,Sullivan-Smith,Marketing,Startup,India,7/13/2023
5243,Obrien-Murphy,Healthcare,Startup,India,9/9/2022
5244,"Smith, Peterson and Bauer",Technology,Small,India,4/18/2025
5245,Medina and Sons,Manufacturing,Medium,Brazil,5/21/2024
5246,Ross-Turner,Logistics,Medium,South Africa,3/12/2023
5247,"Cross, Riley and Norton",Finance,Small,South Africa,7/22/2022
5248,Johnson-Gross,Manufacturing,Medium,India,3/25/2025
5249,"Hanna, Banks and Glenn",Finance,Small,UK,1/18/2023
5250,Martin-Mosley,Technology,Medium,Netherlands,7/18/2025
5251,"Lane, Scott and Kane",Retail,Startup,Mexico,11/1/2023
5252,Mitchell-Hunt,Media,Small,UK,1/21/2026
5253,Phillips PLC,Education,Large,India,10/9/2025
5254,"Klein, Tyler and Thompson",Marketing,Large,Japan,5/13/2024
5255,Smith Group,Manufacturing,Medium,Canada,7/8/2022
5256,"Waters, Anderson and Clark",Media,Startup,Japan,12/31/2023
5257,Benjamin PLC,Marketing,Startup,Canada,12/28/2023
5258,Ramirez-Martinez,Retail,Enterprise,UK,2/14/2026
5259,"Dawson, Simmons and Herrera",Education,Startup,Japan,7/18/2025
5260,"Reed, Wilson and Jones",Marketing,Startup,Germany,6/21/2026
5261,Farrell-Austin,Marketing,Startup,Australia,9/5/2023
5262,Bass-Ellis,Manufacturing,Small,South Africa,3/16/2026
5263,Jimenez PLC,Consulting,Startup,Pakistan,10/26/2022
5264,Williams-Smith,Education,Small,Singapore,11/19/2024
5265,"Ray, Mann and Murphy",Media,Small,Singapore,7/14/2022
5266,Taylor-Wheeler,Retail,Enterprise,India,8/24/2023
5267,"Smith, Buckley and Patterson",Education,Startup,Germany,12/21/2025
5268,Hernandez-Thompson,Technology,Small,Canada,9/2/2024
