payment_id,customer_id,payment_date,amount,payment_status
43525,4573,2026-08-19,499.0,Paid
43526,4574,2026-03-29,99.0,Paid
43527,4574,2026-04-28,99.0,Paid
43528,4574,2026-05-28,99.0,Paid
43529,4574,2026-06-27,99.0,Paid
43530,4574,2026-07-27,99.0,Paid
43531,4574,2026-08-26,99.0,Paid
43532,4574,2026-09-25,99.0,Paid
43533,4574,2026-10-25,99.0,Paid
43534,4574,2026-11-24,99.0,Paid
43535,4575,2025-08-19,29.0,Paid
43536,4575,2025-09-18,29.0,Paid
43537,4575,2025-10-18,29.0,Refunded
43538,4575,2025-11-17,29.0,Paid
43539,4575,2025-12-17,29.0,Paid
43540,4575,2026-01-16,29.0,Paid
43541,4575,2026-02-15,29.0,Paid
43542,4575,2026-03-17,29.0,Paid
43543,4575,2026-04-16,29.0,Paid
43544,4575,2026-05-16,29.0,Paid
43545,4575,2026-06-15,29.0,Paid
43546,4575,2026-07-15,29.0,Paid
43547,4575,2025-07-05,99.0,Paid
43548,4575,2025-08-04,99.0,Paid
43549,4575,2025-09-03,99.0,Refunded
43550,4575,2025-10-03,99.0,Paid
43551,4575,2025-11-02,99.0,Paid
43552,4575,2025-12-02,99.0,Paid
43553,4575,2026-01-01,99.0,Paid
43554,4575,2026-01-31,99.0,Paid
43555,4575,2026-03-02,99.0,Paid
43556,4575,2026-04-01,99.0,Paid
43557,4575,2026-05-01,99.0,Paid
43558,4575,2026-05-31,99.0,Paid
43559,4575,2026-06-30,99.0,Failed
43560,4575,2026-07-30,99.0,Paid
43561,4575,2026-08-29,99.0,Paid
43562,4575,2026-09-28,99.0,Paid
43563,4576,2023-11-29,29.0,Paid
43564,4576,2023-12-29,29.0,Paid
43565,4576,2024-01-28,29.0,Paid
43566,4576,2024-02-27,29.0,Paid
43567,4576,2024-03-28,29.0,Paid
43568,4576,2024-04-27,29.0,Paid
43569,4576,2024-05-27,29.0,Paid
43570,4576,2024-06-26,29.0,Paid
43571,4576,2024-07-26,29.0,Paid
43572,4576,2024-08-25,29.0,Paid
43573,4576,2024-09-24,29.0,Refunded
43574,4576,2024-10-24,29.0,Paid
43575,4576,2024-11-23,29.0,Failed
43576,4576,2024-12-23,29.0,Paid
43577,4576,2025-01-22,29.0,Failed
43578,4576,2025-02-21,29.0,Paid
43579,4576,2025-03-23,29.0,Paid
43580,4576,2025-04-22,29.0,Paid
43581,4576,2023-08-16,1069.2,Failed
43582,4576,2023-09-15,1069.2,Paid
43583,4576,2023-10-15,1069.2,Paid
43584,4576,2023-11-14,1069.2,Paid
43585,4576,2023-12-14,1069.2,Paid
43586,4576,2024-01-13,1069.2,Paid
43587,4576,2024-02-12,1069.2,Paid
43588,4577,2025-07-09,99.0,Paid
43589,4577,2025-08-08,99.0,Paid
43590,4577,2025-09-07,99.0,Paid
43591,4577,2025-10-07,99.0,Paid
43592,4577,2025-11-06,99.0,Paid
43593,4577,2025-12-06,99.0,Paid
43594,4577,2026-01-05,99.0,Paid
43595,4577,2026-02-04,99.0,Paid
43596,4577,2026-03-06,99.0,Paid
43597,4577,2026-04-05,99.0,Paid
43598,4577,2026-05-05,99.0,Paid
43599,4578,2024-03-24,99.0,Paid
43600,4578,2024-04-23,99.0,Paid
43601,4578,2024-05-23,99.0,Paid
43602,4578,2024-06-22,99.0,Paid
43603,4578,2024-07-22,99.0,Paid
43604,4578,2024-08-21,99.0,Paid
43605,4578,2024-09-20,99.0,Paid
43606,4578,2024-10-20,99.0,Paid
43607,4578,2024-11-19,99.0,Paid
43608,4578,2024-12-19,99.0,Refunded
43609,4578,2025-01-18,99.0,Paid
43610,4578,2025-02-17,99.0,Paid
43611,4578,2025-03-19,99.0,Paid
43612,4578,2025-04-18,99.0,Paid
43613,4578,2025-05-18,99.0,Paid
43614,4578,2025-06-17,99.0,Failed
43615,4578,2025-07-17,99.0,Failed
43616,4578,2025-08-16,99.0,Failed
43617,4579,2024-03-24,313.2,Paid
43618,4579,2024-04-23,313.2,Paid
43619,4579,2024-05-23,313.2,Paid
43620,4580,2024-04-05,29.0,Paid
43621,4580,2024-05-05,29.0,Paid
43622,4580,2024-06-04,29.0,Paid
43623,4580,2024-07-04,29.0,Paid
43624,4580,2024-08-03,29.0,Paid
43625,4580,2024-09-02,29.0,Paid
43626,4580,2024-10-02,29.0,Paid
43627,4580,2024-11-01,29.0,Refunded
43628,4580,2024-12-01,29.0,Paid
43629,4580,2024-12-31,29.0,Paid
43630,4580,2025-01-30,29.0,Paid
43631,4580,2025-03-01,29.0,Paid
43632,4580,2025-03-31,29.0,Paid
43633,4580,2025-04-30,29.0,Paid
43634,4580,2025-05-30,29.0,Paid
43635,4581,2022-12-11,29.0,Failed
43636,4581,2023-01-10,29.0,Paid
43637,4581,2023-02-09,29.0,Paid
43638,4581,2023-03-11,29.0,Paid
43639,4581,2023-04-10,29.0,Paid
43640,4581,2022-11-23,29.0,Paid
43641,4581,2022-12-23,29.0,Refunded
43642,4581,2023-01-22,29.0,Paid
43643,4581,2023-02-21,29.0,Paid
43644,4581,2023-03-23,29.0,Paid
43645,4581,2023-04-22,29.0,Paid
43646,4581,2023-05-22,29.0,Paid
43647,4581,2023-06-21,29.0,Paid
43648,4581,2023-07-21,29.0,Failed
43649,4581,2023-08-20,29.0,Paid
43650,4581,2023-09-19,29.0,Paid
43651,4581,2023-10-19,29.0,Paid
43652,4581,2023-11-18,29.0,Paid
43653,4582,2026-03-01,1069.2,Paid
43654,4582,2026-03-31,1069.2,Paid
43655,4582,2026-04-30,1069.2,Paid
43656,4582,2026-05-30,1069.2,Paid
43657,4582,2026-06-29,1069.2,Paid
43658,4582,2026-07-29,1069.2,Paid
43659,4582,2026-08-28,1069.2,Paid
43660,4582,2026-09-27,1069.2,Paid
43661,4582,2026-10-27,1069.2,Paid
43662,4582,2026-11-26,1069.2,Paid
43663,4583,2025-07-01,99.0,Paid
43664,4583,2025-07-31,99.0,Paid
43665,4583,2025-08-30,99.0,Paid
43666,4583,2025-09-29,99.0,Paid
43667,4583,2025-10-29,99.0,Paid
43668,4583,2025-11-28,99.0,Paid
43669,4583,2025-12-28,99.0,Paid
43670,4583,2026-01-27,99.0,Failed
43671,4583,2026-02-26,99.0,Paid
43672,4583,2026-03-28,99.0,Paid
43673,4583,2026-04-27,99.0,Paid
43674,4583,2026-05-27,99.0,Paid
43675,4583,2026-06-26,99.0,Paid
43676,4583,2026-07-26,99.0,Paid
43677,4583,2026-08-25,99.0,Paid
43678,4583,2026-09-24,99.0,Paid
43679,4583,2026-10-24,99.0,Paid
43680,4583,2026-11-23,99.0,Paid
43681,4584,2025-11-12,29.0,Paid
43682,4584,2025-12-12,29.0,Paid
43683,4584,2026-01-11,29.0,Paid
43684,4584,2026-02-10,29.0,Paid
43685,4584,2026-03-12,29.0,Paid
43686,4584,2026-04-11,29.0,Paid
43687,4584,2026-05-11,29.0,Paid
43688,4584,2026-06-10,29.0,Paid
43689,4584,2026-07-10,29.0,Paid
43690,4584,2026-08-09,29.0,Paid
43691,4584,2026-09-08,29.0,Paid
43692,4585,2024-05-16,1069.2,Paid
43693,4585,2024-06-15,1069.2,Paid
43694,4585,2024-07-15,1069.2,Paid
43695,4585,2024-08-14,1069.2,Paid
43696,4585,2024-09-13,1069.2,Paid
43697,4585,2024-10-13,1069.2,Paid
43698,4585,2024-11-12,1069.2,Paid
43699,4585,2024-12-12,1069.2,Paid
43700,4585,2025-01-11,1069.2,Paid
43701,4585,2025-02-10,1069.2,Paid
43702,4585,2025-03-12,1069.2,Paid
43703,4585,2024-08-29,499.0,Paid
43704,4585,2024-09-28,499.0,Failed
43705,4585,2024-10-28,499.0,Paid
43706,4585,2024-11-27,499.0,Paid
43707,4585,2024-12-27,499.0,Paid
43708,4585,2025-01-26,499.0,Paid
43709,4585,2025-02-25,499.0,Paid
43710,4585,2025-03-27,499.0,Paid
43711,4585,2025-04-26,499.0,Paid
43712,4585,2025-05-26,499.0,Paid
43713,4585,2025-06-25,499.0,Paid
43714,4585,2025-07-25,499.0,Paid
43715,4585,2025-08-24,499.0,Paid
43716,4586,2023-01-10,29.0,Paid
43717,4586,2023-02-09,29.0,Paid
43718,4586,2023-03-11,29.0,Paid
43719,4586,2023-04-10,29.0,Paid
43720,4586,2023-05-10,29.0,Paid
43721,4586,2023-06-09,29.0,Paid
43722,4586,2023-07-09,29.0,Paid
43723,4586,2023-08-08,29.0,Paid
43724,4586,2023-09-07,29.0,Paid
43725,4586,2023-10-07,29.0,Failed
43726,4586,2023-11-06,29.0,Paid
43727,4586,2023-12-06,29.0,Paid
43728,4586,2024-01-05,29.0,Paid
43729,4586,2024-02-04,29.0,Paid
43730,4586,2024-03-05,29.0,Refunded
43731,4586,2024-04-04,29.0,Paid
43732,4586,2024-05-04,29.0,Paid
43733,4586,2024-06-03,29.0,Paid
43734,4587,2024-08-16,29.0,Paid
43735,4587,2024-09-15,29.0,Paid
43736,4587,2024-10-15,29.0,Paid
43737,4587,2024-11-14,29.0,Paid
43738,4587,2024-12-14,29.0,Paid
43739,4587,2025-01-13,29.0,Failed
43740,4587,2025-02-12,29.0,Paid
43741,4587,2025-03-14,29.0,Paid
43742,4587,2025-04-13,29.0,Paid
43743,4587,2025-05-13,29.0,Paid
43744,4587,2025-06-12,29.0,Paid
43745,4587,2025-07-12,29.0,Paid
43746,4587,2025-08-11,29.0,Paid
43747,4587,2024-03-12,499.0,Paid
43748,4587,2024-04-11,499.0,Paid
43749,4587,2024-05-11,499.0,Paid
43750,4587,2024-06-10,499.0,Paid
43751,4587,2024-07-10,499.0,Paid
43752,4587,2024-08-09,499.0,Paid
43753,4587,2024-09-08,499.0,Paid
43754,4588,2024-07-03,29.0,Paid
43755,4588,2024-08-02,29.0,Refunded
43756,4588,2024-09-01,29.0,Failed
43757,4588,2024-10-01,29.0,Refunded
43758,4588,2024-10-31,29.0,Paid
43759,4589,2023-09-23,313.2,Paid
43760,4589,2023-10-23,313.2,Paid
43761,4589,2023-11-22,313.2,Failed
43762,4589,2023-12-22,313.2,Refunded
43763,4589,2024-01-21,313.2,Paid
43764,4589,2024-02-20,313.2,Paid
43765,4589,2024-03-21,313.2,Refunded
43766,4589,2024-04-20,313.2,Refunded
43767,4589,2024-05-20,313.2,Paid
43768,4589,2024-06-19,313.2,Paid
43769,4590,2023-02-08,99.0,Paid
43770,4590,2023-03-10,99.0,Paid
43771,4590,2023-04-09,99.0,Paid
43772,4590,2023-05-09,99.0,Paid
43773,4590,2023-06-08,99.0,Paid
43774,4590,2023-07-08,99.0,Paid
43775,4590,2023-08-07,99.0,Paid
43776,4590,2023-09-06,99.0,Paid
43777,4590,2023-10-06,99.0,Paid
43778,4590,2023-11-05,99.0,Paid
43779,4590,2023-12-05,99.0,Paid
43780,4590,2024-01-04,99.0,Paid
43781,4590,2024-02-03,99.0,Paid
43782,4590,2024-03-04,99.0,Paid
43783,4591,2025-03-03,99.0,Paid
43784,4591,2025-04-02,99.0,Paid
43785,4591,2025-05-02,99.0,Paid
43786,4591,2025-06-01,99.0,Paid
43787,4591,2025-07-01,99.0,Paid
43788,4591,2025-07-31,99.0,Paid
43789,4591,2025-08-30,99.0,Paid
43790,4591,2025-09-29,99.0,Paid
43791,4591,2025-10-29,99.0,Paid
43792,4592,2025-07-03,29.0,Paid
43793,4592,2025-08-02,29.0,Paid
43794,4593,2023-04-30,29.0,Paid
43795,4593,2023-05-30,29.0,Paid
43796,4593,2023-06-29,29.0,Failed
43797,4593,2023-07-29,29.0,Paid
43798,4593,2023-08-28,29.0,Paid
43799,4593,2023-09-27,29.0,Paid
43800,4593,2023-10-27,29.0,Paid
43801,4593,2023-11-26,29.0,Paid
43802,4593,2023-09-13,29.0,Paid
43803,4593,2023-10-13,29.0,Paid
43804,4593,2023-11-12,29.0,Paid
43805,4593,2023-12-12,29.0,Paid
43806,4593,2024-01-11,29.0,Paid
43807,4593,2024-02-10,29.0,Paid
43808,4593,2024-03-11,29.0,Paid
43809,4593,2024-04-10,29.0,Failed
43810,4593,2024-05-10,29.0,Paid
43811,4593,2024-06-09,29.0,Paid
43812,4593,2024-07-09,29.0,Paid
43813,4593,2024-08-08,29.0,Paid
43814,4593,2024-09-07,29.0,Paid
43815,4594,2024-12-29,29.0,Paid
43816,4594,2025-01-28,29.0,Paid
43817,4594,2025-02-27,29.0,Paid
43818,4594,2025-03-29,29.0,Paid
43819,4594,2025-04-28,29.0,Paid
43820,4594,2025-05-28,29.0,Paid
43821,4594,2025-06-27,29.0,Paid
43822,4594,2025-07-27,29.0,Paid
43823,4594,2025-08-26,29.0,Paid
43824,4594,2025-09-25,29.0,Paid
43825,4594,2025-10-25,29.0,Paid
43826,4594,2025-11-24,29.0,Paid
43827,4594,2025-12-24,29.0,Paid
43828,4594,2026-01-23,29.0,Paid
43829,4594,2025-07-21,499.0,Paid
43830,4594,2025-08-20,499.0,Paid
43831,4594,2025-09-19,499.0,Failed
43832,4594,2025-10-19,499.0,Paid
43833,4594,2025-11-18,499.0,Paid
43834,4594,2025-12-18,499.0,Paid
43835,4594,2026-01-17,499.0,Failed
43836,4594,2026-02-16,499.0,Paid
43837,4594,2026-03-18,499.0,Failed
43838,4594,2026-04-17,499.0,Paid
43839,4594,2026-05-17,499.0,Paid
43840,4594,2026-06-16,499.0,Paid
43841,4594,2026-07-16,499.0,Paid
43842,4595,2023-01-29,1069.2,Paid
43843,4595,2023-02-28,1069.2,Paid
43844,4595,2023-03-30,1069.2,Paid
43845,4595,2023-04-29,1069.2,Paid
43846,4595,2023-05-29,1069.2,Paid
43847,4595,2023-06-28,1069.2,Paid
43848,4595,2023-07-28,1069.2,Paid
43849,4595,2023-08-27,1069.2,Paid
43850,4596,2024-02-08,99.0,Paid
43851,4596,2024-03-09,99.0,Paid
43852,4596,2024-04-08,99.0,Paid
43853,4596,2024-05-08,99.0,Paid
43854,4596,2024-06-07,99.0,Failed
43855,4596,2024-07-07,99.0,Failed
43856,4596,2024-08-06,99.0,Refunded
43857,4596,2024-09-05,99.0,Paid
43858,4596,2024-10-05,99.0,Paid
43859,4596,2024-11-04,99.0,Paid
43860,4596,2024-12-04,99.0,Paid
43861,4596,2025-01-03,99.0,Paid
43862,4596,2025-02-02,99.0,Paid
43863,4596,2025-03-04,99.0,Paid
43864,4596,2025-04-03,99.0,Paid
43865,4596,2025-05-03,99.0,Paid
43866,4596,2025-06-02,99.0,Paid
43867,4596,2025-07-02,99.0,Paid
43868,4597,2023-09-03,29.0,Paid
43869,4597,2023-10-03,29.0,Paid
43870,4597,2023-11-02,29.0,Paid
43871,4597,2023-12-02,29.0,Paid
43872,4597,2024-01-01,29.0,Paid
43873,4597,2024-01-31,29.0,Paid
43874,4597,2024-03-01,29.0,Failed
43875,4597,2024-03-31,29.0,Paid
43876,4597,2024-04-30,29.0,Paid
43877,4597,2024-05-30,29.0,Paid
43878,4597,2024-06-29,29.0,Failed
43879,4597,2023-04-12,1069.2,Paid
43880,4597,2023-05-12,1069.2,Paid
43881,4597,2023-06-11,1069.2,Paid
43882,4597,2023-07-11,1069.2,Paid
43883,4597,2023-08-10,1069.2,Paid
43884,4597,2023-09-09,1069.2,Paid
43885,4597,2023-10-09,1069.2,Paid
43886,4597,2023-11-08,1069.2,Paid
43887,4597,2023-12-08,1069.2,Paid
43888,4597,2024-01-07,1069.2,Paid
43889,4597,2024-02-06,1069.2,Paid
43890,4597,2024-03-07,1069.2,Paid
43891,4597,2024-04-06,1069.2,Refunded
43892,4597,2024-05-06,1069.2,Paid
43893,4597,2024-06-05,1069.2,Paid
43894,4597,2024-07-05,1069.2,Paid
43895,4597,2024-08-04,1069.2,Paid
43896,4598,2023-03-27,1069.2,Paid
43897,4598,2023-04-26,1069.2,Paid
43898,4598,2023-05-26,1069.2,Paid
43899,4598,2023-06-25,1069.2,Paid
43900,4598,2023-07-25,1069.2,Paid
43901,4598,2023-08-24,1069.2,Paid
43902,4598,2023-09-23,1069.2,Paid
43903,4598,2023-10-23,1069.2,Paid
43904,4598,2023-11-22,1069.2,Paid
43905,4598,2023-12-22,1069.2,Paid
43906,4598,2024-01-21,1069.2,Paid
43907,4599,2023-11-02,29.0,Paid
43908,4599,2023-12-02,29.0,Paid
43909,4599,2024-01-01,29.0,Paid
43910,4599,2024-01-31,29.0,Paid
43911,4599,2024-03-01,29.0,Paid
43912,4600,2023-07-09,499.0,Paid
43913,4600,2023-08-08,499.0,Paid
43914,4600,2023-09-07,499.0,Paid
43915,4600,2023-10-07,499.0,Paid
43916,4600,2023-11-06,499.0,Paid
43917,4600,2023-02-19,29.0,Paid
43918,4600,2023-03-21,29.0,Paid
43919,4600,2023-04-20,29.0,Paid
43920,4600,2023-05-20,29.0,Paid
43921,4600,2023-06-19,29.0,Paid
43922,4600,2023-07-19,29.0,Paid
43923,4600,2023-08-18,29.0,Paid
43924,4600,2023-09-17,29.0,Paid
43925,4600,2023-10-17,29.0,Paid
43926,4600,2023-11-16,29.0,Refunded
43927,4600,2023-12-16,29.0,Paid
43928,4600,2024-01-15,29.0,Paid
43929,4601,2025-01-19,99.0,Paid
43930,4601,2025-02-18,99.0,Paid
43931,4601,2025-03-20,99.0,Paid
43932,4601,2025-04-19,99.0,Paid
43933,4601,2025-05-19,99.0,Refunded
43934,4601,2025-06-18,99.0,Paid
43935,4601,2025-07-18,99.0,Paid
43936,4601,2025-08-17,99.0,Paid
43937,4601,2025-09-16,99.0,Paid
43938,4602,2023-10-18,99.0,Paid
43939,4602,2023-11-17,99.0,Paid
43940,4602,2023-12-17,99.0,Paid
43941,4602,2024-01-16,99.0,Paid
43942,4602,2024-02-15,99.0,Paid
43943,4602,2024-03-16,99.0,Paid
43944,4602,2024-04-15,99.0,Paid
43945,4602,2024-05-15,99.0,Paid
43946,4602,2024-06-14,99.0,Paid
43947,4602,2024-07-14,99.0,Paid
43948,4602,2024-08-13,99.0,Paid
43949,4602,2024-09-12,99.0,Paid
43950,4602,2024-10-12,99.0,Paid
43951,4602,2024-11-11,99.0,Paid
43952,4602,2024-12-11,99.0,Failed
43953,4603,2026-02-08,313.2,Paid
43954,4603,2026-03-10,313.2,Paid
43955,4603,2026-04-09,313.2,Paid
43956,4603,2026-05-09,313.2,Paid
43957,4603,2026-06-08,313.2,Paid
43958,4603,2026-07-08,313.2,Paid
43959,4603,2026-08-07,313.2,Paid
43960,4603,2026-09-06,313.2,Paid
43961,4604,2026-08-20,29.0,Paid
43962,4604,2026-09-19,29.0,Paid
43963,4604,2026-10-19,29.0,Paid
43964,4604,2026-11-18,29.0,Paid
43965,4604,2026-12-18,29.0,Paid
43966,4604,2027-01-17,29.0,Paid
43967,4604,2027-02-16,29.0,Paid
43968,4604,2027-03-18,29.0,Paid
43969,4604,2027-04-17,29.0,Paid
43970,4604,2027-05-17,29.0,Paid
43971,4604,2027-06-16,29.0,Paid
43972,4604,2027-07-16,29.0,Paid
43973,4604,2027-08-15,29.0,Paid
43974,4604,2027-09-14,29.0,Paid
43975,4604,2027-10-14,29.0,Refunded
43976,4604,2027-11-13,29.0,Failed
43977,4605,2024-12-12,29.0,Paid
43978,4605,2025-01-11,29.0,Paid
43979,4605,2025-02-10,29.0,Paid
43980,4605,2025-03-12,29.0,Paid
43981,4605,2025-04-11,29.0,Paid
43982,4605,2025-05-11,29.0,Paid
43983,4605,2025-06-10,29.0,Failed
43984,4605,2025-07-10,29.0,Paid
43985,4605,2025-08-09,29.0,Paid
43986,4605,2025-09-08,29.0,Paid
43987,4605,2025-10-08,29.0,Paid
43988,4605,2025-11-07,29.0,Paid
43989,4605,2025-12-07,29.0,Paid
43990,4605,2026-01-06,29.0,Paid
43991,4605,2026-02-05,29.0,Paid
43992,4605,2026-03-07,29.0,Refunded
43993,4605,2026-04-06,29.0,Paid
43994,4606,2023-09-23,29.0,Paid
43995,4606,2023-10-23,29.0,Paid
43996,4606,2023-11-22,29.0,Paid
43997,4606,2023-12-22,29.0,Paid
43998,4606,2024-01-21,29.0,Paid
43999,4606,2024-02-20,29.0,Failed
44000,4606,2024-03-21,29.0,Paid
44001,4606,2024-04-20,29.0,Paid
44002,4606,2024-05-20,29.0,Paid
44003,4606,2024-06-19,29.0,Paid
44004,4606,2024-07-19,29.0,Paid
44005,4606,2024-08-18,29.0,Paid
44006,4606,2024-09-17,29.0,Paid
44007,4607,2026-02-08,499.0,Paid
44008,4607,2026-03-10,499.0,Paid
44009,4607,2026-04-09,499.0,Paid
44010,4607,2026-05-09,499.0,Paid
44011,4607,2026-06-08,499.0,Paid
44012,4607,2026-07-08,499.0,Paid
44013,4607,2025-10-30,29.0,Paid
44014,4607,2025-11-29,29.0,Paid
44015,4607,2025-12-29,29.0,Paid
44016,4607,2026-01-28,29.0,Paid
44017,4607,2026-02-27,29.0,Paid
44018,4607,2026-03-29,29.0,Paid
44019,4608,2026-01-15,29.0,Paid
44020,4608,2026-02-14,29.0,Paid
44021,4608,2026-03-16,29.0,Paid
44022,4608,2026-04-15,29.0,Paid
44023,4608,2026-05-15,29.0,Paid
44024,4608,2026-06-14,29.0,Paid
44025,4608,2026-07-14,29.0,Paid
44026,4608,2026-08-13,29.0,Paid
44027,4608,2026-09-12,29.0,Paid
44028,4608,2026-10-12,29.0,Paid
44029,4608,2026-11-11,29.0,Paid
44030,4608,2026-12-11,29.0,Paid
44031,4608,2027-01-10,29.0,Paid
44032,4608,2027-02-09,29.0,Paid
44033,4608,2027-03-11,29.0,Paid
44034,4608,2027-04-10,29.0,Paid
44035,4608,2027-05-10,29.0,Paid
44036,4608,2027-06-09,29.0,Paid
44037,4609,2026-08-06,1069.2,Paid
44038,4609,2026-09-05,1069.2,Paid
44039,4609,2026-10-05,1069.2,Paid
44040,4609,2026-11-04,1069.2,Paid
44041,4609,2026-12-04,1069.2,Paid
44042,4609,2027-01-03,1069.2,Paid
44043,4609,2027-02-02,1069.2,Failed
44044,4609,2027-03-04,1069.2,Paid
44045,4609,2027-04-03,1069.2,Paid
44046,4609,2027-05-03,1069.2,Paid
44047,4609,2027-06-02,1069.2,Paid
44048,4609,2027-07-02,1069.2,Paid
44049,4609,2027-08-01,1069.2,Paid
44050,4609,2027-08-31,1069.2,Paid
44051,4609,2027-09-30,1069.2,Paid
44052,4609,2027-10-30,1069.2,Paid
44053,4610,2023-07-10,29.0,Paid
44054,4610,2023-08-09,29.0,Paid
44055,4610,2023-09-08,29.0,Paid
44056,4610,2023-10-08,29.0,Paid
44057,4610,2023-11-07,29.0,Paid
44058,4610,2023-05-23,29.0,Paid
44059,4610,2023-06-22,29.0,Paid
44060,4610,2023-07-22,29.0,Paid
44061,4610,2023-08-21,29.0,Paid
44062,4610,2023-09-20,29.0,Paid
44063,4610,2023-10-20,29.0,Paid
44064,4611,2024-08-18,29.0,Paid
44065,4611,2024-09-17,29.0,Paid
44066,4611,2024-10-17,29.0,Paid
44067,4611,2024-11-16,29.0,Paid
44068,4611,2024-12-16,29.0,Paid
44069,4611,2025-01-15,29.0,Paid
44070,4611,2025-02-14,29.0,Paid
44071,4611,2025-03-16,29.0,Paid
44072,4611,2025-04-15,29.0,Failed
44073,4611,2025-05-15,29.0,Paid
44074,4612,2025-02-02,29.0,Paid
44075,4612,2025-03-04,29.0,Paid
44076,4612,2025-04-03,29.0,Paid
44077,4612,2025-05-03,29.0,Paid
44078,4612,2025-06-02,29.0,Paid
44079,4612,2025-07-02,29.0,Paid
44080,4612,2025-08-01,29.0,Failed
44081,4612,2025-08-31,29.0,Paid
44082,4612,2025-09-30,29.0,Paid
44083,4612,2025-10-30,29.0,Paid
44084,4612,2025-11-29,29.0,Paid
44085,4613,2023-11-17,99.0,Paid
44086,4613,2023-12-17,99.0,Paid
44087,4613,2024-01-16,99.0,Paid
44088,4613,2024-02-15,99.0,Paid
44089,4613,2024-03-16,99.0,Paid
44090,4613,2024-04-15,99.0,Paid
44091,4613,2024-05-15,99.0,Paid
44092,4613,2024-06-14,99.0,Paid
44093,4613,2024-07-14,99.0,Paid
44094,4613,2024-08-13,99.0,Paid
44095,4614,2025-12-09,313.2,Paid
44096,4614,2026-01-08,313.2,Paid
44097,4614,2026-02-07,313.2,Paid
44098,4614,2026-03-09,313.2,Paid
44099,4614,2026-04-08,313.2,Paid
44100,4614,2026-05-08,313.2,Paid
44101,4614,2026-06-07,313.2,Paid
44102,4615,2026-01-20,29.0,Failed
44103,4615,2026-02-19,29.0,Refunded
44104,4615,2026-03-21,29.0,Paid
44105,4615,2026-04-20,29.0,Paid
44106,4615,2026-05-20,29.0,Paid
44107,4615,2026-06-19,29.0,Refunded
44108,4615,2026-07-19,29.0,Refunded
44109,4615,2026-08-18,29.0,Failed
44110,4615,2026-09-17,29.0,Paid
44111,4615,2026-10-17,29.0,Paid
44112,4615,2026-11-16,29.0,Paid
44113,4615,2026-12-16,29.0,Paid
44114,4615,2027-01-15,29.0,Paid
44115,4615,2027-02-14,29.0,Paid
44116,4616,2025-09-19,29.0,Paid
44117,4616,2025-10-19,29.0,Paid
44118,4616,2025-11-18,29.0,Paid
44119,4616,2025-12-18,29.0,Paid
44120,4616,2026-01-17,29.0,Paid
44121,4616,2026-02-16,29.0,Paid
44122,4616,2026-03-18,29.0,Paid
44123,4616,2026-04-17,29.0,Paid
44124,4616,2026-05-17,29.0,Paid
44125,4616,2026-06-16,29.0,Paid
44126,4616,2026-07-16,29.0,Paid
44127,4616,2026-08-15,29.0,Paid
44128,4616,2026-09-14,29.0,Paid
44129,4617,2025-07-14,29.0,Paid
44130,4617,2025-08-13,29.0,Paid
44131,4617,2025-09-12,29.0,Paid
44132,4617,2025-10-12,29.0,Failed
44133,4617,2025-11-11,29.0,Paid
44134,4617,2025-05-27,29.0,Paid
44135,4617,2025-06-26,29.0,Paid
44136,4617,2025-07-26,29.0,Paid
44137,4617,2025-08-25,29.0,Paid
44138,4617,2025-09-24,29.0,Paid
44139,4617,2025-10-24,29.0,Paid
44140,4617,2025-11-23,29.0,Paid
44141,4617,2025-12-23,29.0,Paid
44142,4617,2026-01-22,29.0,Paid
44143,4617,2026-02-21,29.0,Paid
44144,4617,2026-03-23,29.0,Paid
44145,4617,2026-04-22,29.0,Paid
44146,4617,2026-05-22,29.0,Paid
44147,4617,2026-06-21,29.0,Paid
44148,4618,2024-09-24,99.0,Paid
44149,4618,2024-10-24,99.0,Paid
44150,4618,2024-11-23,99.0,Paid
44151,4618,2024-12-23,99.0,Paid
44152,4618,2025-01-22,99.0,Paid
44153,4618,2025-02-21,99.0,Paid
44154,4618,2025-03-23,99.0,Paid
44155,4618,2025-04-22,99.0,Paid
44156,4618,2025-05-22,99.0,Paid
44157,4618,2025-06-21,99.0,Paid
44158,4618,2025-07-21,99.0,Paid
44159,4618,2025-08-20,99.0,Paid
44160,4618,2025-09-19,99.0,Paid
44161,4618,2025-10-19,99.0,Paid
44162,4618,2025-11-18,99.0,Paid
44163,4618,2025-12-18,99.0,Paid
44164,4618,2024-03-03,1069.2,Paid
44165,4618,2024-04-02,1069.2,Paid
44166,4618,2024-05-02,1069.2,Paid
44167,4618,2024-06-01,1069.2,Refunded
44168,4618,2024-07-01,1069.2,Paid
44169,4618,2024-07-31,1069.2,Paid
44170,4618,2024-08-30,1069.2,Paid
44171,4618,2024-09-29,1069.2,Paid
44172,4618,2024-10-29,1069.2,Paid
44173,4618,2024-11-28,1069.2,Paid
44174,4618,2024-12-28,1069.2,Paid
44175,4618,2025-01-27,1069.2,Paid
44176,4619,2023-07-24,99.0,Paid
44177,4619,2023-08-23,99.0,Paid
44178,4619,2023-09-22,99.0,Paid
44179,4619,2023-10-22,99.0,Paid
44180,4619,2023-11-21,99.0,Paid
44181,4619,2023-12-21,99.0,Paid
44182,4620,2025-11-25,313.2,Paid
44183,4620,2025-12-25,313.2,Paid
44184,4620,2026-01-24,313.2,Paid
