ticket_id,customer_id,created_date,priority,status
14261,5321,2025-07-25,Low,Closed
14262,2199,2025-10-11,Critical,Closed
14263,4745,2024-10-24,High,Open
14264,1737,2025-03-06,High,Closed
14265,2416,2025-07-01,Low,Closed
14266,5661,2024-04-23,Critical,In Progress
14267,4071,2024-11-08,High,Open
14268,1619,2025-02-26,Medium,Closed
14269,4411,2026-04-14,Medium,Closed
14270,5161,2025-04-19,Medium,Open
14271,1246,2024-03-21,Medium,Closed
14272,4362,2024-11-16,Medium,Closed
14273,5319,2025-12-12,Low,Closed
14274,4365,2025-05-12,Medium,Closed
14275,1478,2024-01-17,Medium,Closed
14276,3857,2025-01-03,Low,Closed
14277,2849,2025-01-02,Low,Closed
14278,3584,2024-03-08,Low,Closed
14279,4220,2026-05-14,Medium,Closed
14280,1218,2024-03-14,Low,Open
14281,4794,2023-09-23,Medium,Closed
14282,1274,2024-04-06,High,Closed
14283,1829,2025-09-27,High,Open
14284,4194,2026-01-24,Medium,Closed
14285,5596,2023-11-23,Low,In Progress
14286,2227,2026-06-26,Critical,Closed
14287,2303,2025-07-04,Critical,Closed
14288,5100,2025-03-15,Critical,Closed
14289,4467,2024-04-04,High,Closed
14290,1381,2024-01-17,Critical,In Progress
14291,3079,2025-05-10,Low,Closed
14292,5071,2024-12-18,Low,Closed
14293,4480,2024-08-08,High,Closed
14294,4304,2024-07-02,High,Closed
14295,3894,2023-08-05,Low,Closed
14296,5628,2025-03-08,High,In Progress
14297,3736,2025-06-08,Medium,In Progress
14298,1566,2026-05-31,Medium,Open
14299,4137,2023-12-27,Medium,Closed
14300,5342,2025-12-03,Low,Closed
14301,2058,2023-08-08,Medium,Closed
14302,1838,2025-04-27,Low,In Progress
14303,2300,2024-03-07,Critical,Closed
14304,4185,2026-06-13,Low,Closed
14305,1522,2025-12-02,Medium,Closed
14306,4659,2025-03-06,High,Closed
14307,4184,2025-02-06,High,Closed
14308,2328,2023-12-14,Low,Closed
14309,2606,2023-12-05,Medium,Closed
14310,5798,2024-02-28,Medium,Closed
14311,5740,2025-02-05,Low,Closed
14312,1344,2025-09-03,High,In Progress
14313,2076,2025-10-04,Medium,In Progress
14314,3587,2024-09-12,Low,Closed
14315,3950,2025-02-05,High,Closed
14316,2555,2024-05-25,High,Closed
14317,3727,2024-01-09,Low,Closed
14318,4191,2024-06-12,High,In Progress
14319,3630,2025-01-15,Medium,Closed
14320,3817,2025-12-02,Low,Open
14321,4004,2025-11-21,Low,Closed
14322,1839,2024-10-27,High,Closed
14323,2154,2024-01-06,Medium,Closed
14324,2052,2024-01-17,Medium,Closed
14325,4598,2026-04-09,Critical,Closed
14326,5361,2026-06-26,High,Closed
14327,4862,2025-01-23,Low,Closed
14328,5574,2024-01-21,Critical,Closed
14329,2818,2025-01-24,Low,Closed
14330,2857,2026-06-05,Medium,Closed
14331,4282,2024-07-30,High,Closed
14332,4041,2026-04-21,Medium,Closed
14333,1992,2026-06-06,Low,Closed
14334,4740,2024-02-18,Low,Closed
14335,2663,2026-02-06,Medium,Closed
14336,4125,2025-02-20,Low,Closed
14337,2934,2023-07-18,High,Closed
14338,4886,2025-01-30,Medium,Open
14339,3976,2024-04-18,Medium,Closed
14340,4732,2024-04-26,Medium,In Progress
14341,3185,2023-10-05,Medium,Closed
14342,5167,2024-10-01,Medium,In Progress
14343,2046,2026-06-14,Low,Closed
14344,2370,2024-10-21,Low,Closed
14345,2321,2023-07-27,High,Closed
14346,4089,2026-06-12,Medium,In Progress
14347,2608,2024-01-04,Medium,Closed
14348,1731,2025-01-09,Low,In Progress
14349,1030,2023-07-19,Medium,Closed
14350,4357,2024-07-31,Medium,Closed
14351,3746,2026-05-28,High,In Progress
14352,4830,2026-01-28,Low,Closed
14353,4734,2024-08-24,Medium,Closed
14354,2299,2024-12-12,Low,Closed
14355,1919,2023-11-16,High,Closed
14356,1868,2026-03-09,Critical,Closed
14357,4985,2025-01-30,Low,Closed
14358,3114,2026-06-05,Critical,Closed
14359,4188,2024-05-24,Medium,Closed
14360,2880,2024-04-13,Medium,Open
14361,3540,2023-09-26,Low,Closed
14362,1845,2026-01-30,High,Closed
14363,3231,2025-07-15,Medium,Closed
14364,3334,2024-03-23,High,Closed
14365,5857,2024-01-14,Critical,Closed
14366,1020,2023-12-26,Low,Closed
14367,3587,2024-04-12,Low,Closed
14368,3775,2026-06-23,High,Closed
14369,2907,2024-09-02,Critical,Closed
14370,5322,2023-08-17,Medium,Closed
14371,1585,2026-06-19,Medium,Closed
14372,3946,2024-02-20,Low,Closed
14373,4474,2026-03-31,Medium,Closed
14374,5594,2025-10-11,Critical,In Progress
14375,3587,2024-04-12,Low,Closed
14376,2754,2026-05-03,Medium,Closed
14377,1417,2024-04-07,Critical,Closed
14378,1826,2026-03-15,High,Closed
14379,4079,2024-11-17,Critical,Open
14380,4677,2024-10-26,Medium,Closed
14381,1510,2024-05-12,Medium,Closed
14382,1656,2024-05-06,High,Closed
14383,2615,2025-11-19,Critical,Closed
14384,4876,2024-02-03,Low,Closed
14385,5535,2024-10-25,Low,Closed
14386,5587,2024-04-28,Low,Closed
14387,2837,2026-03-03,High,Closed
14388,5935,2023-09-21,Medium,In Progress
14389,3449,2024-08-06,High,In Progress
14390,4815,2023-10-20,Critical,Closed
14391,4948,2026-05-06,Low,Closed
14392,3921,2024-05-19,High,Closed
14393,5847,2024-08-28,Medium,Closed
14394,5318,2023-08-15,Low,Closed
14395,5520,2026-05-07,High,Closed
14396,4891,2023-09-09,Low,Closed
14397,3824,2025-07-18,Low,Closed
14398,4256,2024-12-09,Critical,Closed
14399,5439,2025-10-12,Medium,Open
14400,5473,2026-01-31,Low,Closed
14401,1511,2025-12-28,Low,Closed
14402,4732,2025-05-26,Low,Closed
14403,3725,2024-01-01,Medium,Closed
14404,2458,2024-12-31,Medium,Closed
14405,3385,2026-02-05,Medium,In Progress
14406,5018,2025-06-17,Low,Closed
14407,3001,2025-05-23,Low,Closed
14408,5791,2025-02-21,Medium,Closed
14409,4727,2024-05-08,Medium,Closed
14410,4215,2026-04-26,Medium,Closed
14411,4980,2025-12-24,Low,Closed
14412,4375,2024-02-17,Medium,Closed
14413,5996,2025-01-15,Low,Closed
14414,5056,2024-02-17,Medium,Closed
14415,3801,2024-04-23,Medium,Closed
14416,1165,2024-07-19,Medium,Closed
14417,1021,2025-05-12,High,Closed
14418,3446,2023-10-27,Low,Closed
14419,2184,2023-06-27,Critical,Closed
14420,4622,2026-05-25,Medium,Open
14421,3101,2026-03-11,Critical,Closed
14422,5241,2024-11-09,Medium,In Progress
14423,2062,2026-01-19,Medium,Open
14424,1715,2025-07-20,Low,Closed
14425,4347,2023-11-22,Low,Closed
14426,4793,2025-01-02,Low,Closed
14427,4720,2025-12-15,Medium,Closed
14428,5471,2024-08-03,Low,Closed
14429,2181,2025-11-26,Critical,Closed
14430,3098,2025-03-14,High,Closed
14431,2689,2025-07-05,Low,Closed
14432,5511,2025-11-09,Medium,Closed
14433,5879,2024-08-26,High,Closed
14434,4692,2024-12-27,High,In Progress
14435,2062,2024-02-16,Low,Closed
14436,1990,2026-01-28,Low,Closed
14437,3945,2024-11-23,Low,Closed
14438,2250,2024-05-05,High,Closed
14439,3628,2025-11-22,Medium,Closed
14440,3379,2024-04-16,Critical,Closed
14441,1053,2025-09-18,Medium,Closed
14442,4830,2024-02-20,Medium,Closed
14443,1072,2026-02-05,Medium,Closed
14444,1735,2024-11-12,Critical,Closed
14445,5443,2025-05-25,Low,Closed
14446,1862,2023-09-09,High,Closed
14447,3937,2026-05-17,Low,Closed
14448,5950,2023-12-14,Low,Open
14449,3281,2026-03-24,Low,Closed
14450,5855,2024-03-30,Medium,Closed
14451,3648,2025-02-08,High,Closed
14452,2996,2023-09-30,Medium,Closed
14453,5302,2024-07-12,Critical,In Progress
14454,3556,2023-09-03,Low,Open
14455,5203,2025-12-02,Low,Closed
14456,1452,2024-11-24,Low,In Progress
14457,2817,2026-06-24,Medium,Closed
14458,2997,2025-04-07,High,Closed
14459,2188,2025-02-02,Low,Closed
14460,1583,2023-07-23,Medium,In Progress
14461,1169,2023-07-07,Medium,Closed
14462,3651,2023-12-15,Critical,In Progress
14463,5658,2023-07-07,Medium,Closed
14464,5127,2024-03-12,Medium,Closed
14465,2635,2025-07-03,High,Closed
14466,2551,2023-12-16,Low,Closed
14467,2318,2025-01-25,Medium,Closed
14468,3743,2025-08-19,Low,Closed
14469,5976,2024-01-16,Medium,Closed
14470,3365,2024-02-29,High,Closed
14471,4875,2025-05-23,Medium,Closed
14472,1706,2025-02-04,High,Open
14473,3898,2024-12-22,Medium,Closed
14474,5583,2024-07-09,Low,Closed
14475,5761,2024-02-18,Medium,In Progress
14476,1051,2025-06-23,Medium,Closed
14477,1900,2023-10-07,Medium,Closed
14478,1573,2024-05-22,Medium,Closed
14479,4172,2023-09-12,Low,Closed
14480,5829,2024-07-22,Medium,Closed
14481,5544,2024-12-16,Medium,Closed
14482,5558,2024-09-25,High,Closed
14483,4046,2024-03-30,Medium,Closed
14484,2278,2025-07-11,High,Closed
14485,1092,2024-10-07,Critical,Closed
14486,2484,2026-04-08,Low,In Progress
14487,5757,2026-06-04,Medium,Closed
14488,5172,2023-11-07,Low,Closed
14489,3105,2025-02-01,Low,Closed
14490,3502,2023-12-30,Medium,Closed
14491,3958,2025-10-17,Medium,Closed
14492,2712,2024-06-07,Low,Closed
14493,4115,2024-07-24,High,Closed
14494,2729,2024-08-07,High,In Progress
14495,2648,2024-09-06,Medium,Closed
14496,5560,2025-10-11,High,Closed
14497,4203,2024-02-25,Medium,Closed
14498,3766,2026-06-13,Low,Closed
14499,4292,2023-10-19,Medium,Closed
14500,5353,2026-03-11,Low,Open
14501,1974,2024-04-25,Medium,Open
14502,2613,2024-12-22,Low,Closed
14503,2849,2024-08-27,Critical,Closed
14504,1524,2023-11-19,Medium,Closed
14505,1048,2024-04-29,High,Closed
14506,1110,2024-11-16,High,Closed
14507,2878,2025-05-18,Low,Closed
14508,1493,2023-09-26,Medium,Open
14509,2018,2025-08-03,Low,Closed
14510,5620,2025-12-07,Critical,Closed
14511,1922,2024-06-18,High,Closed
14512,4185,2023-09-13,Low,Closed
14513,1086,2025-12-26,Low,Closed
14514,4214,2026-01-18,Low,Open
14515,5845,2025-06-08,Critical,Closed
14516,4840,2023-10-18,High,Closed
14517,4236,2024-03-06,Medium,Open
14518,5173,2023-09-16,Medium,Closed
14519,3655,2024-11-30,High,Closed
14520,1586,2024-03-17,High,Closed
14521,5581,2024-03-24,Low,Closed
14522,4446,2023-10-05,Low,Closed
14523,1042,2026-05-25,Low,In Progress
14524,5833,2024-05-28,Low,Open
14525,1084,2024-09-17,Medium,Closed
14526,4912,2026-06-03,Medium,Closed
14527,5773,2026-06-06,Medium,Open
14528,1054,2023-10-04,Medium,In Progress
14529,5229,2023-09-11,High,Closed
14530,1255,2025-03-25,High,Closed
14531,1276,2025-05-22,High,Closed
14532,1948,2025-03-02,Low,Closed
14533,4004,2024-03-22,High,In Progress
14534,1646,2025-09-27,Medium,Closed
14535,5465,2025-01-29,Low,Closed
14536,2438,2023-10-10,Low,Closed
14537,4940,2024-11-06,Low,Closed
14538,2322,2023-07-16,Low,Open
14539,4152,2025-12-03,High,Closed
14540,2956,2025-06-05,Low,Closed
14541,5499,2024-07-18,Low,Closed
14542,5700,2023-07-14,Low,Closed
14543,3461,2025-09-05,Medium,Closed
14544,2287,2024-06-14,Medium,Open
14545,4725,2023-12-29,Low,Closed
14546,4441,2023-12-04,Medium,Closed
14547,3199,2023-12-01,Medium,Closed
14548,5172,2024-09-11,Low,Closed
14549,3795,2025-08-28,High,In Progress
14550,4546,2025-07-07,Low,Closed
14551,4607,2025-10-19,Medium,Open
14552,5196,2023-10-20,Medium,Closed
14553,5172,2026-05-14,High,Closed
14554,1365,2025-02-10,Medium,Closed
14555,2885,2025-01-20,High,Closed
14556,1902,2024-04-27,Critical,Closed
14557,3297,2024-04-06,Low,Closed
14558,1873,2026-06-20,Medium,Closed
14559,2745,2025-07-09,Low,In Progress
14560,4917,2025-07-28,High,Open
14561,4596,2025-04-19,Critical,Closed
14562,1524,2023-09-18,Low,Open
14563,1689,2025-06-08,Low,Closed
14564,2882,2024-11-19,High,In Progress
14565,2284,2025-10-24,Low,Closed
14566,2489,2023-11-16,Low,Closed
14567,4731,2025-07-05,Low,Open
14568,3396,2025-07-01,Medium,Closed
14569,4170,2024-05-20,Low,Open
14570,1443,2025-06-04,Medium,Closed
14571,4499,2023-10-23,Critical,Closed
14572,1487,2024-01-25,Low,Closed
14573,5254,2025-05-11,Low,Closed
14574,4650,2025-03-26,Low,Closed
14575,1491,2023-07-25,Critical,Closed
14576,5394,2023-11-24,Low,Closed
14577,4237,2025-06-17,High,Closed
14578,3034,2024-12-30,Low,In Progress
14579,4797,2024-08-10,High,Closed
14580,1206,2026-02-28,Low,Closed
14581,1035,2024-11-07,Medium,In Progress
14582,5533,2023-09-08,Medium,Closed
14583,4245,2024-10-27,Medium,Closed
14584,3242,2025-10-27,Low,Closed
14585,2290,2024-12-05,Medium,Open
14586,4771,2024-04-10,Low,Closed
14587,5869,2024-03-20,High,In Progress
14588,1171,2025-10-11,Medium,In Progress
14589,1887,2024-06-23,Medium,In Progress
14590,3857,2026-06-25,Low,Closed
14591,2106,2023-12-03,Medium,Closed
14592,2002,2026-03-12,Critical,In Progress
14593,3448,2024-06-16,Critical,Closed
14594,2765,2024-09-27,Medium,In Progress
14595,3279,2024-12-10,High,Closed
14596,5154,2024-04-17,Critical,Closed
14597,4506,2023-09-27,High,Closed
14598,3200,2024-08-21,Low,Closed
14599,2201,2025-05-11,High,Closed
14600,1715,2023-12-24,High,Closed
14601,2615,2023-12-07,Medium,Closed
14602,1627,2026-05-05,High,In Progress
14603,1223,2026-06-20,Low,Closed
14604,3378,2025-04-05,Medium,Closed
14605,2407,2024-09-02,Low,Open
14606,2370,2024-01-11,Low,In Progress
14607,2561,2025-04-11,Low,In Progress
14608,5160,2025-11-02,Low,Closed
14609,5752,2024-12-13,Critical,Closed
14610,4214,2024-06-06,Low,In Progress
14611,5299,2025-08-04,Low,Closed
14612,3659,2024-05-09,Medium,Open
14613,5834,2025-07-08,Low,Closed
14614,4330,2025-01-21,Medium,Closed
14615,5390,2025-11-24,Medium,In Progress
14616,3969,2025-03-10,Medium,Closed
14617,4214,2026-02-08,High,Closed
14618,4001,2024-03-07,High,Closed
14619,2182,2025-06-21,Low,Open
14620,4287,2026-03-23,Medium,Closed
14621,2648,2023-10-12,Medium,In Progress
14622,4744,2024-09-16,Medium,Open
14623,1573,2024-12-13,Low,Closed
14624,4718,2025-10-28,Low,Closed
14625,3941,2024-01-31,Medium,Open
14626,2395,2024-06-26,Low,Closed
14627,4278,2024-12-23,Low,In Progress
14628,2460,2023-09-29,High,Closed
14629,3237,2023-08-10,Low,In Progress
14630,5534,2023-10-24,Low,Open
14631,1920,2024-05-27,Medium,Open
14632,2994,2026-04-06,High,Closed
14633,5422,2025-06-11,Low,Closed
14634,3686,2026-03-14,Low,Open
14635,4299,2024-06-25,High,Closed
14636,3599,2024-03-01,Medium,Closed
14637,2604,2024-10-08,Medium,Closed
14638,4819,2023-11-30,Low,Closed
14639,4494,2026-05-22,High,Closed
14640,3870,2025-11-07,Medium,Closed
14641,2981,2024-03-21,Medium,Closed
14642,5959,2025-07-18,Low,Closed
14643,2861,2025-08-08,Low,Closed
14644,3381,2025-07-26,High,In Progress
14645,4411,2023-07-11,High,Closed
14646,4775,2023-11-10,Medium,Closed
14647,3446,2025-10-20,High,Closed
14648,1254,2025-12-24,Critical,Closed
14649,3429,2024-09-18,Low,Closed
14650,3453,2025-07-18,Low,Closed
14651,4823,2025-10-28,Low,Closed
14652,2698,2026-06-17,Medium,Closed
14653,2422,2024-03-27,Low,Closed
14654,4377,2023-12-24,High,Closed
14655,5030,2025-05-08,Medium,Closed
14656,5842,2025-06-11,Medium,In Progress
14657,5623,2024-04-14,High,Closed
14658,2763,2024-12-27,Low,Closed
14659,5478,2025-01-25,Low,Open
14660,4800,2024-03-13,Medium,Closed
14661,2920,2023-09-04,Medium,In Progress
14662,2387,2025-11-17,Medium,Closed
14663,1642,2025-05-13,High,In Progress
14664,2851,2025-07-29,High,In Progress
14665,5112,2026-01-20,High,Closed
14666,3528,2024-01-17,Low,Closed
14667,5300,2024-02-19,Low,Closed
14668,4570,2023-07-19,Medium,Closed
14669,1673,2024-09-22,High,Closed
14670,3777,2026-04-01,High,Closed
14671,3543,2025-07-31,Low,Closed
14672,3925,2025-09-10,Critical,Closed
14673,3761,2026-03-26,Medium,Closed
14674,5784,2025-05-13,Medium,Closed
14675,5884,2025-07-31,Low,Closed
14676,5769,2024-12-22,High,Closed
14677,4869,2026-02-27,Medium,Closed
14678,4262,2023-08-10,High,Closed
14679,2554,2026-05-23,Medium,Closed
14680,1478,2024-01-24,High,Closed
14681,2471,2023-09-21,Critical,Closed
14682,5706,2023-08-18,Low,Closed
14683,1013,2025-01-03,Low,In Progress
14684,2060,2025-05-22,Low,In Progress
14685,1074,2025-03-09,Low,Closed
14686,5792,2025-01-04,Low,Closed
14687,2400,2023-10-08,Low,Closed
14688,1053,2026-01-15,Low,Closed
14689,1919,2026-04-21,Medium,Open
14690,2429,2025-09-03,Medium,Closed
14691,3909,2024-02-23,Medium,Closed
14692,2827,2025-03-17,Medium,Open
14693,2253,2025-05-15,Medium,Closed
14694,3182,2025-09-10,High,Closed
14695,4328,2026-02-20,Low,In Progress
14696,2689,2025-09-20,High,Closed
14697,4514,2024-02-15,Medium,In Progress
14698,3304,2024-11-11,Medium,Closed
14699,3884,2024-04-17,Critical,Open
14700,4074,2024-05-07,Low,Open
14701,4110,2025-06-21,Medium,Closed
14702,3321,2024-11-19,Low,Closed
14703,5932,2026-05-16,Medium,Closed
14704,5403,2025-01-13,Low,Closed
14705,2509,2024-08-29,Medium,Closed
14706,4472,2025-04-29,High,In Progress
14707,1505,2026-04-24,Low,Closed
14708,4961,2023-11-02,Critical,In Progress
14709,1846,2025-08-31,Low,Closed
14710,3886,2026-04-02,Critical,Closed
14711,1704,2024-07-04,Low,Closed
14712,2103,2025-11-01,High,In Progress
14713,5292,2023-07-12,Medium,Closed
14714,1777,2024-07-18,Low,Open
14715,1169,2025-04-01,Low,Closed
14716,2188,2025-09-11,Critical,Closed
14717,3920,2025-03-06,Medium,Closed
14718,4447,2025-02-15,Critical,Closed
14719,3746,2026-03-02,Low,Closed
14720,3559,2024-11-04,Low,Closed
14721,4935,2024-05-03,Low,Closed
14722,1151,2025-05-27,Low,Open
14723,5788,2023-12-27,Low,Closed
14724,1990,2026-04-04,High,Closed
14725,3071,2025-04-11,Low,Closed
14726,4257,2024-03-12,Medium,Open
14727,5624,2025-05-29,Medium,Closed
14728,5750,2023-10-21,High,In Progress
14729,3868,2026-05-29,Low,Open
14730,5576,2025-11-17,Medium,Closed
14731,4461,2024-08-13,Medium,Closed
14732,3182,2025-09-19,High,Closed
14733,4085,2024-05-24,Low,Closed
14734,1686,2023-11-30,Medium,Closed
14735,2114,2025-02-11,Medium,Closed
14736,3700,2025-03-17,Medium,Closed
14737,4626,2025-11-02,Medium,Closed
14738,5048,2024-02-07,High,Closed
14739,3295,2024-08-03,High,Closed
14740,2020,2025-07-24,High,Closed
14741,1120,2025-08-06,High,Closed
14742,2331,2026-06-02,Critical,Closed
14743,5786,2024-08-13,High,In Progress
14744,5584,2026-04-03,High,Open
14745,1340,2025-07-29,Low,Closed
14746,1570,2026-04-08,Low,Closed
14747,1907,2024-08-16,Medium,Closed
14748,5253,2025-12-23,High,Closed
14749,3749,2024-07-21,High,Open
14750,4786,2024-08-10,Low,In Progress
14751,1048,2025-02-17,Medium,Closed
14752,1548,2024-10-31,Medium,Closed
14753,5086,2024-02-01,Medium,Closed
14754,5173,2024-04-18,High,Closed
14755,1846,2026-03-19,High,Closed
14756,2489,2025-05-09,Low,Closed
14757,2563,2025-01-18,Critical,In Progress
14758,4704,2025-05-05,Critical,In Progress
14759,1168,2025-12-18,High,Closed
14760,2715,2025-10-14,High,Closed
14761,4356,2024-06-27,High,Closed
14762,3325,2026-05-16,High,In Progress
14763,2340,2023-10-31,High,Closed
14764,1555,2023-07-07,Medium,Closed
14765,5846,2024-06-15,Low,Open
14766,1192,2023-11-07,High,Closed
14767,3092,2026-02-02,Medium,Closed
14768,1818,2025-09-29,Low,Closed
14769,3790,2024-11-30,Low,In Progress
14770,2297,2025-12-07,Medium,Closed
14771,2694,2024-10-18,Medium,Closed
14772,5231,2026-03-24,Medium,Closed
14773,4894,2023-08-01,High,Closed
14774,4955,2025-02-05,Medium,In Progress
14775,3106,2023-12-16,Medium,Closed
14776,1525,2023-12-26,Medium,Closed
14777,5389,2025-10-26,Low,Closed
14778,4210,2024-12-30,Medium,Closed
14779,3333,2026-01-22,Medium,Closed
14780,2666,2023-07-20,Low,In Progress
14781,3568,2026-01-06,Critical,Closed
14782,1228,2026-03-12,Low,Closed
14783,1959,2023-10-08,Low,Closed
14784,2385,2025-10-16,Medium,Closed
14785,4595,2025-01-19,Critical,Closed
14786,5153,2023-12-15,Medium,In Progress
14787,2118,2024-04-27,Low,Closed
14788,3106,2025-01-29,Low,In Progress
14789,5588,2026-04-25,Low,Closed
14790,2324,2025-08-30,Critical,Closed
14791,2171,2025-10-27,Low,Closed
14792,2103,2025-06-04,Low,In Progress
14793,4164,2025-09-10,Critical,Closed
14794,1544,2025-03-29,Medium,Closed
14795,4982,2025-10-22,Critical,Closed
14796,5068,2025-08-17,Low,Closed
14797,4490,2023-11-18,Medium,Closed
14798,5696,2026-05-05,Medium,Closed
14799,2221,2026-01-26,High,Closed
14800,2672,2024-06-23,High,Closed
14801,2569,2024-07-09,Low,Closed
14802,4516,2024-09-01,High,Closed
14803,1761,2023-09-19,High,In Progress
14804,2757,2024-07-27,Medium,Closed
14805,2341,2024-09-20,Medium,Closed
14806,2366,2024-02-22,Low,Closed
14807,4766,2024-11-27,Medium,Open
14808,5215,2024-03-30,Medium,In Progress
14809,3377,2025-05-04,Low,Open
14810,1904,2024-06-11,Medium,Closed
14811,5258,2024-02-11,Medium,Closed
14812,4886,2024-06-14,Low,Closed
14813,3775,2025-01-21,Critical,Open
14814,2301,2023-08-05,Medium,Closed
14815,3348,2024-10-27,Medium,Closed
14816,3441,2025-05-23,Low,Closed
14817,2790,2023-10-31,Medium,Closed
14818,1147,2024-06-09,Medium,Closed
14819,5613,2025-05-11,Medium,Open
14820,5618,2023-09-12,Medium,Closed
14821,3885,2025-03-22,Medium,In Progress
14822,5002,2024-09-23,High,Closed
14823,3730,2024-01-07,Medium,In Progress
14824,4572,2025-02-21,High,Closed
14825,4645,2024-06-10,Low,In Progress
14826,1840,2025-09-21,Critical,Closed
14827,5267,2025-07-15,Medium,Closed
14828,4956,2025-01-21,Critical,Closed
14829,3086,2025-02-15,Medium,Closed
14830,1303,2024-05-24,Low,Closed
14831,5481,2025-01-31,Medium,Closed
14832,1180,2024-06-21,High,Closed
14833,3021,2024-09-11,Medium,Closed
14834,3494,2025-04-24,Medium,Closed
14835,3862,2026-06-04,High,Closed
14836,5104,2024-02-22,Low,Closed
14837,4483,2026-01-27,Medium,Closed
14838,4859,2025-05-29,Low,Closed
14839,2760,2025-09-20,Medium,Closed
14840,5263,2023-12-09,Low,Closed
14841,5503,2025-12-27,High,Closed
14842,5999,2026-01-31,Low,In Progress
14843,1020,2023-09-12,Low,Closed
14844,3157,2024-01-04,Low,Closed
14845,5315,2026-06-18,Low,Closed
14846,3938,2023-10-09,High,Closed
14847,3379,2025-05-19,High,In Progress
14848,3522,2024-04-01,Low,In Progress
14849,4503,2025-01-16,High,Closed
14850,3437,2025-04-30,Low,Closed
14851,3918,2025-06-14,Medium,Closed
14852,1279,2025-11-12,High,In Progress
14853,5422,2026-04-05,Medium,Open
14854,4934,2023-07-29,High,Closed
14855,2008,2023-07-22,Medium,In Progress
14856,1187,2023-09-26,Medium,Closed
14857,1093,2024-06-20,Medium,Closed
14858,4180,2023-10-22,Low,Open
14859,4545,2025-11-29,Critical,Closed
14860,5598,2024-08-02,High,Open
14861,5917,2024-02-14,Low,Closed
14862,2770,2024-11-07,High,Closed
14863,4273,2024-07-12,Low,Closed
14864,5828,2023-12-21,Critical,Open
14865,4131,2024-09-25,Low,Closed
14866,3891,2023-08-09,High,Closed
14867,5410,2024-03-18,Medium,Closed
14868,1384,2023-10-02,Medium,Closed
14869,3291,2023-10-02,High,Closed
14870,3226,2024-11-20,Low,Closed
14871,5096,2025-01-19,Medium,Closed
14872,3747,2025-04-03,Medium,Open
14873,5616,2025-06-10,Low,Closed
14874,5280,2025-02-16,High,Closed
14875,3600,2026-05-10,Medium,Closed
14876,1608,2024-07-22,Medium,Closed
14877,3101,2024-11-04,Critical,In Progress
14878,1584,2025-02-04,High,In Progress
14879,2147,2023-08-08,High,In Progress
14880,5315,2026-03-28,Low,Closed
14881,1059,2024-01-20,Medium,Closed
14882,3565,2026-01-22,Medium,Closed
14883,4172,2024-01-02,High,Closed
14884,3867,2023-08-01,High,In Progress
14885,5691,2024-02-16,High,In Progress
14886,3506,2025-10-24,High,Closed
14887,3998,2023-08-09,Low,Closed
14888,4602,2025-03-01,High,Closed
14889,5174,2023-07-28,Low,Closed
14890,3245,2023-10-16,Low,Closed
14891,5474,2024-07-03,Medium,Closed
14892,5750,2026-04-24,High,Closed
14893,3446,2025-10-06,Low,Closed
14894,1402,2025-01-24,Medium,Closed
14895,1867,2025-06-07,Low,Closed
14896,1951,2024-06-07,Critical,Closed
14897,1400,2024-09-18,High,In Progress
14898,2991,2026-06-07,Low,Closed
14899,4768,2024-03-31,High,Closed
14900,4465,2025-04-25,Medium,Closed
14901,5492,2023-12-21,High,Closed
14902,1532,2024-06-22,Low,Closed
14903,5913,2024-06-29,Medium,Closed
14904,2225,2025-09-30,Low,In Progress
14905,1639,2026-06-14,Low,Closed
14906,4333,2025-11-29,Medium,Closed
14907,1877,2025-10-18,Medium,Open
14908,2746,2024-08-04,Low,Closed
14909,2040,2025-04-25,Critical,Closed
14910,2510,2025-11-10,Medium,Closed
14911,2091,2025-01-28,Low,Closed
14912,3111,2025-08-08,High,Closed
14913,3782,2024-09-10,Medium,Closed
14914,4302,2026-05-03,High,Open
14915,2934,2023-12-09,Low,Closed
14916,5463,2026-02-28,Low,Closed
14917,4265,2024-02-11,Medium,Closed
14918,5256,2024-10-29,Low,Open
14919,5898,2024-06-15,Medium,Closed
14920,4102,2024-12-28,Low,Closed
14921,4356,2024-11-26,Medium,In Progress
14922,1951,2024-08-06,Medium,Closed
14923,3871,2024-09-06,High,Closed
14924,3349,2025-02-01,Medium,Closed
14925,3292,2024-08-11,Low,Closed
14926,5957,2025-12-13,Low,In Progress
14927,1673,2023-09-02,Low,Closed
14928,2583,2025-02-04,Medium,Closed
14929,1978,2024-12-16,Medium,In Progress
14930,3515,2024-11-16,Medium,Closed
14931,2895,2025-12-07,Low,Open
14932,2575,2026-06-01,High,Closed
14933,1993,2026-01-08,Low,Closed
14934,2992,2026-04-08,High,Closed
14935,2314,2024-10-12,Critical,In Progress
14936,3008,2023-08-26,High,Open
14937,1150,2024-06-08,Medium,In Progress
14938,3224,2025-01-14,Medium,Closed
14939,3436,2025-07-07,Medium,Closed
14940,2749,2023-11-23,Low,Closed
14941,1252,2026-01-14,Critical,Closed
14942,1340,2026-03-27,Medium,Closed
14943,3386,2023-07-19,Medium,Closed
14944,2658,2026-01-28,Medium,In Progress
14945,4221,2024-01-31,Low,Closed
14946,2438,2024-12-25,Low,Closed
14947,4049,2024-12-21,Low,Closed
14948,2021,2024-07-15,High,Closed
14949,2001,2025-04-11,Medium,Closed
